id,member_id,ctime,note,ip_address,appcomponent,module,section,do
261,1,2012-03-26T12:28:38Z,Edited Member 'F.S.J. Zero Twelve' account,77.37.146.69,members,members,members,member_edit
262,7,2012-03-29T07:18:19Z,Edited Member 'Jamie M' account,31.220.211.77,members,members,members,member_edit
263,35,2012-04-02T15:36:19Z,Edited Member 'Imperokaiser' account,69.245.181.16,members,members,members,member_edit
1235,1,2013-01-30T14:25:54Z,Emptied forum 'Main Office' of all posts,178.140.113.148,forums,forums,forums,doempty
1234,7,2013-01-30T14:25:13Z,Removed forum: 'Debate Duel',87.114.232.226,forums,forums,forums,dodelete
267,35,2012-04-12T03:36:57Z,Administrator updated their email address to american.blackshirt@gmail.com,69.245.181.16,core,mycp,details,save
268,1,2012-04-12T14:05:07Z,Edited Member 'Talleyrand' account,77.37.146.69,members,members,members,member_edit
1233,1,2013-01-30T14:25:11Z,Emptied forum 'Video Department' of all posts,178.140.113.148,forums,forums,forums,doempty
1232,1,2013-01-30T14:25:03Z,Emptied forum 'Imagery Department' of all posts,178.140.113.148,forums,forums,forums,doempty
271,9,2012-04-19T19:14:24Z,Altered ban status for member UltraNationalist,88.147.32.251,members,members,members,ban_member
272,1,2012-04-22T19:29:53Z,Deleted Member(s): Arhion,77.37.146.69,members,members,members,member_delete
273,1,2012-04-22T19:30:16Z,Deleted Member(s): Revolt against all shit,77.37.146.69,members,members,members,member_delete
274,1,2012-04-22T19:30:43Z,Changed member's display name 'Official Opposition of IM' to 'Failed Opposition',77.37.146.69,members,members,editform,save_display_name
275,1,2012-04-22T19:30:57Z,Deleted Member(s): Rob Grayson,77.37.146.69,members,members,members,member_delete
276,1,2012-04-22T19:31:32Z,Deleted Member(s): RolÃ£oPreto,77.37.146.69,members,members,members,member_delete
277,1,2012-04-22T19:32:01Z,Deleted Member(s): Rhyme,77.37.146.69,members,members,members,member_delete
278,1,2012-04-22T19:32:45Z,Deleted Member(s): JollyRogerPaul1976,77.37.146.69,members,members,members,member_delete
279,1,2012-04-22T19:34:30Z,Deleted Member(s): Sovereign,77.37.146.69,members,members,members,member_delete
280,1,2012-04-22T19:35:14Z,Deleted Member(s): LattestGoapse,77.37.146.69,members,members,members,member_delete
281,1,2012-04-22T19:35:23Z,Deleted Member(s): John_White,77.37.146.69,members,members,members,member_delete
282,7,2012-04-25T08:30:27Z,Member password changed ( Member ID: 8 ),31.220.211.60,members,members,editform,save_password
283,1,2012-04-25T19:26:55Z,Edited Member 'Talleyrand' account,77.37.146.69,members,members,members,member_edit
284,1,2012-05-02T14:33:24Z,Edited Member 'Elburzito' account,77.37.146.69,members,members,members,member_edit
285,1,2012-05-02T14:35:06Z,Edited Member 'Elburzito' account,77.37.146.69,members,members,members,member_edit
286,1,2012-05-02T14:35:29Z,Edited Member 'Ritz' account,77.37.146.69,members,members,members,member_edit
287,1,2012-05-02T14:36:41Z,Edited Member 'Ritz' account,77.37.146.69,members,members,members,member_edit
288,7,2012-05-07T20:18:52Z,Edited Member 'hey8' account,31.220.211.101,members,members,members,member_edit
1231,1,2013-01-30T14:24:51Z,Emptied forum 'Press Department' of all posts,178.140.113.148,forums,forums,forums,doempty
1230,1,2013-01-30T14:23:53Z,Emptied forum 'Propaganda Ministry' of all posts,178.140.113.148,forums,forums,forums,doempty
1229,1,2013-01-30T14:22:13Z,Forum 'Propaganda'  edited,178.140.113.148,forums,forums,forums,doedit
1228,1,2013-01-30T14:20:36Z,Forum 'Propaganda'  edited,178.140.113.148,forums,forums,forums,doedit
1227,1,2013-01-30T14:18:50Z,Forum 'Propaganda'  edited,178.140.113.148,forums,forums,forums,doedit
1226,1,2013-01-30T14:18:18Z,Forum 'opaganda'  edited,178.140.113.148,forums,forums,forums,doedit
1225,1,2013-01-30T14:06:12Z,Forum 'Propaganda'  edited,178.140.113.148,forums,forums,forums,doedit
1224,1,2013-01-30T14:05:53Z,Forum 'Propaganda'  edited,178.140.113.148,forums,forums,forums,doedit
1223,1,2013-01-30T14:05:16Z,Category 'Propaganda' created,178.140.113.148,forums,forums,forums,donew
1222,1,2013-01-30T14:04:10Z,Removed Group 'PM Worker',178.140.113.148,members,groups,groups,dodelete
1221,1,2013-01-30T13:33:16Z,Edited Member 'Vladimir' account,178.140.113.148,members,members,members,member_edit
301,1,2012-06-17T06:04:42Z,Changed member's display name 'zaviur' to 'FasciNation',77.37.146.69,members,members,editform,save_display_name
302,1,2012-06-17T06:04:58Z,Changed member's name 'zaviur' to 'FasciNation',77.37.146.69,members,members,editform,save_name
303,1,2012-06-17T06:08:10Z,Deleted Member(s): Å turmovik,77.37.146.69,members,members,members,member_delete
304,1,2012-06-17T06:08:40Z,Deleted Member(s): norwegianpride,77.37.146.69,members,members,members,member_delete
305,1,2012-06-17T06:09:33Z,Deleted Member(s): Fraulein_Jung,77.37.146.69,members,members,members,member_delete
306,1,2012-06-17T06:10:22Z,Deleted Member(s): Goetel,77.37.146.69,members,members,members,member_delete
307,1,2012-06-17T06:10:32Z,Deleted Member(s): Mustapaita,77.37.146.69,members,members,members,member_delete
308,1,2012-06-17T06:11:13Z,Deleted Member(s): BloodReligion,77.37.146.69,members,members,members,member_delete
309,1,2012-06-17T06:11:42Z,Deleted Member(s): Valken,77.37.146.69,members,members,members,member_delete
310,1,2012-06-17T06:12:19Z,Deleted Member(s): Moriarty,77.37.146.69,members,members,members,member_delete
311,1,2012-06-17T06:13:18Z,Deleted Member(s): AberdeenAnarch,77.37.146.69,members,members,members,member_delete
312,1,2012-06-17T06:13:24Z,Deleted Member(s): Economic Forces,77.37.146.69,members,members,members,member_delete
313,1,2012-06-17T06:14:35Z,Deleted Member(s): IMPERIUM,77.37.146.69,members,members,members,member_delete
314,1,2012-06-17T06:14:47Z,Deleted Member(s): Goetel&#39;s Ghost,77.37.146.69,members,members,members,member_delete
315,1,2012-06-17T06:15:49Z,Deleted Member(s): Balkan Beast,77.37.146.69,members,members,members,member_delete
316,1,2012-06-17T06:15:57Z,Deleted Member(s): jully200,77.37.146.69,members,members,members,member_delete
317,1,2012-06-17T06:16:19Z,Deleted Member(s): Fascio,77.37.146.69,members,members,members,member_delete
318,1,2012-06-17T06:16:58Z,Deleted Member(s): Good Night Left Side,77.37.146.69,members,members,members,member_delete
319,1,2012-06-17T06:17:37Z,Deleted Member(s): lastwhiteman,77.37.146.69,members,members,members,member_delete
320,1,2012-06-17T06:18:03Z,Deleted Member(s): wgs_explorer,77.37.146.69,members,members,members,member_delete
321,1,2012-06-17T06:19:09Z,Deleted Member(s): Zeta_Z1,77.37.146.69,members,members,members,member_delete
322,1,2012-06-17T06:19:36Z,Deleted Member(s): Cris,77.37.146.69,members,members,members,member_delete
323,1,2012-06-17T06:20:09Z,Deleted Member(s): Ecologist,77.37.146.69,members,members,members,member_delete
324,1,2012-06-17T06:20:43Z,Deleted Member(s): Patriarch,77.37.146.69,members,members,members,member_delete
325,1,2012-06-17T06:20:50Z,Deleted Member(s): Swarm,77.37.146.69,members,members,members,member_delete
326,1,2012-06-17T06:21:16Z,Deleted Member(s): The Fool,77.37.146.69,members,members,members,member_delete
327,1,2012-06-17T06:46:41Z,Edited Member 'Blood and Iron' account,77.37.146.69,members,members,members,member_edit
328,1,2012-06-17T15:38:12Z,Edited Member 'Ð’Ð»Ð°Ð´Ð¸Ð¼Ð¸Ñ€_Ð‘Ð¾Ñ€Ð¸ÑÐ¾Ð²' account,77.37.146.69,members,members,members,member_edit
329,1,2012-06-17T15:50:17Z,Edited Member 'Se Pro Patria Dedit' account,77.37.146.69,members,members,members,member_edit
330,1,2012-06-17T16:58:52Z,Edited Member 'FascistCapitalist' account,77.37.146.69,members,members,members,member_edit
331,1,2012-06-17T17:02:26Z,Edited Member 'FascistCapitalist' account,77.37.146.69,members,members,members,member_edit
332,1,2012-06-17T17:06:20Z,Edited Member 'FascistCapitalist' account,77.37.146.69,members,members,members,member_edit
333,1,2012-06-17T17:09:57Z,Edited Member 'FascistCapitalist' account,77.37.146.69,members,members,members,member_edit
334,1,2012-06-18T03:05:08Z,Edited Member 'FascistCapitalist' account,77.37.146.69,members,members,members,member_edit
335,1,2012-06-18T17:33:01Z,Edited Member 'Ritz' account,77.37.146.69,members,members,members,member_edit
336,1,2012-06-21T05:05:50Z,Edited Member 'Will to Power' account,77.37.146.69,members,members,members,member_edit
337,1,2012-06-21T05:06:13Z,Altered ban status for member Will to Power,77.37.146.69,members,members,members,ban_member
338,1,2012-06-21T05:06:50Z,Altered ban status for member Omne Ensis Impera,77.37.146.69,members,members,members,ban_member
339,1,2012-06-21T20:35:46Z,Edited Member 'Palmer' account,77.37.146.69,members,members,members,member_edit
340,1,2012-06-26T03:34:53Z,Edited Member 'Iron Will' account,77.37.146.69,members,members,members,member_edit
341,1,2012-06-26T03:44:34Z,Edited Member 'Iron Will' account,77.37.146.69,members,members,members,member_edit
1220,7,2013-01-29T10:17:21Z,Deleted Member(s): newSnowMan,87.114.232.226,members,ajax,members,do_delete
344,1,2012-07-05T12:02:17Z,Altered ban status for member PhilippeLizard,77.37.146.69,members,members,members,ban_member
345,1,2012-07-05T12:02:38Z,Edited Member 'Woman in Black' account,77.37.146.69,members,members,members,member_edit
346,1,2012-07-05T12:03:10Z,Edited Member 'Ritz' account,77.37.146.69,members,members,members,member_edit
347,1,2012-07-05T12:12:49Z,Edited Member 'PhilippeLizard' account,77.37.146.69,members,members,members,member_edit
348,35,2012-07-11T07:35:12Z,Member password changed ( Member ID: 23 ),98.220.119.183,members,members,editform,save_password
349,1,2012-07-19T20:54:06Z,Edited Member 'FascistCapitalist' account,77.37.146.69,members,members,members,member_edit
350,1,2012-07-19T20:54:12Z,Edited Member 'NatCap' account,77.37.146.69,members,members,members,member_edit
351,1,2012-07-24T16:32:20Z,Forum 'Hungary'  edited,77.37.146.69,forums,forums,forums,doedit
352,1,2012-07-24T17:51:11Z,Forum 'Hungary'  edited,77.37.146.69,forums,forums,forums,doedit
353,1,2012-07-25T16:30:48Z,Edited Member 'FascistCapitalist' account,77.37.146.69,members,members,members,member_edit
354,1,2012-07-28T20:50:34Z,Edited Member 'NatCap' account,77.37.146.69,members,members,members,member_edit
355,1,2012-08-02T14:32:59Z,Edited Member 'Blood and Iron' account,77.37.146.69,members,members,members,member_edit
356,1,2012-08-02T14:38:36Z,Edited Member 'Blood and Iron' account,77.37.146.69,members,members,members,member_edit
357,1,2012-08-02T15:03:36Z,Edited Member 'FreeMarketFascist' account,77.37.146.69,members,members,members,member_edit
358,7,2012-08-06T00:31:08Z,Edited Member 'SSNP Hawk' account,87.113.62.112,members,members,members,member_edit
359,7,2012-08-06T00:34:13Z,Edited Member 'LynchAllNiggers' account,87.113.62.112,members,members,members,member_edit
1219,7,2013-01-29T10:17:09Z,Edited Member 'newSnowMan' account,87.114.232.226,members,members,members,member_edit
1218,7,2013-01-29T10:16:51Z,Deleted Member(s): liermoz,87.114.232.226,members,ajax,members,do_delete
1217,7,2013-01-29T10:16:48Z,Deleted Member(s): sunglasses,87.114.232.226,members,ajax,members,do_delete
363,7,2012-08-06T22:45:14Z,Edited Member 'Anonymous' account,87.113.62.112,members,members,members,member_edit
364,7,2012-08-06T22:45:21Z,Edited Member 'Anonymous' account,87.113.62.112,members,members,members,member_edit
365,1,2012-08-07T18:37:20Z,Deleted Member(s): efavour,77.37.146.69,members,ajax,members,do_delete
366,1,2012-08-07T18:37:43Z,Deleted Member(s): Odin,77.37.146.69,members,ajax,members,do_delete
367,1,2012-08-07T18:38:35Z,Deleted Member(s): Zero Tolerance,77.37.146.69,members,ajax,members,do_delete
368,1,2012-08-07T18:39:11Z,Deleted Member(s): imperivm,77.37.146.69,members,ajax,members,do_delete
369,1,2012-08-07T18:39:26Z,Deleted Member(s): panzerfaust,77.37.146.69,members,ajax,members,do_delete
370,1,2012-08-07T18:39:58Z,Deleted Member(s): Darksider_83,77.37.146.69,members,ajax,members,do_delete
371,1,2012-08-07T18:40:53Z,Deleted Member(s): patrias,77.37.146.69,members,ajax,members,do_delete
372,1,2012-08-07T18:41:02Z,Deleted Member(s): Brennus,77.37.146.69,members,ajax,members,do_delete
373,1,2012-08-07T18:41:12Z,Deleted Member(s): Eugen,77.37.146.69,members,ajax,members,do_delete
374,1,2012-08-07T18:41:24Z,Deleted Member(s): velvet,77.37.146.69,members,ajax,members,do_delete
375,1,2012-08-07T18:41:51Z,Deleted Member(s): Charlotte,77.37.146.69,members,ajax,members,do_delete
376,1,2012-08-07T18:42:12Z,Deleted Member(s): DaemonReach,77.37.146.69,members,ajax,members,do_delete
377,1,2012-08-07T18:42:42Z,Deleted Member(s): foolish dolt,77.37.146.69,members,ajax,members,do_delete
378,1,2012-08-07T18:42:47Z,Deleted Member(s): foolish idiot,77.37.146.69,members,ajax,members,do_delete
379,1,2012-08-07T18:43:12Z,Deleted Member(s): kalekop,77.37.146.69,members,ajax,members,do_delete
380,1,2012-08-07T18:43:51Z,Deleted Member(s): byzantin-knight,77.37.146.69,members,ajax,members,do_delete
381,1,2012-08-07T18:44:02Z,Deleted Member(s): Solidarity,77.37.146.69,members,ajax,members,do_delete
382,1,2012-08-07T18:44:15Z,Deleted Member(s): Savant,77.37.146.69,members,ajax,members,do_delete
383,1,2012-08-07T18:45:11Z,Deleted Member(s): WM1117,77.37.146.69,members,ajax,members,do_delete
384,1,2012-08-07T18:45:25Z,Deleted Member(s): MosleyismAustralia,77.37.146.69,members,ajax,members,do_delete
385,1,2012-08-07T18:45:29Z,Deleted Member(s): Androidstarlight,77.37.146.69,members,ajax,members,do_delete
386,1,2012-08-07T18:45:34Z,Deleted Member(s): IntellectualFascist,77.37.146.69,members,ajax,members,do_delete
387,1,2012-08-07T18:46:35Z,Deleted Member(s): RyanWreck,77.37.146.69,members,ajax,members,do_delete
388,1,2012-08-07T18:46:56Z,Deleted Member(s): Nein,77.37.146.69,members,ajax,members,do_delete
389,1,2012-08-07T18:47:11Z,Deleted Member(s): mac,77.37.146.69,members,ajax,members,do_delete
390,1,2012-08-07T18:47:31Z,Deleted Member(s): Bloodybanastre,77.37.146.69,members,ajax,members,do_delete
391,1,2012-08-08T06:45:58Z,Edited Member 'kino' account,77.37.146.69,members,members,members,member_edit
1216,7,2013-01-29T10:16:45Z,Deleted Member(s): Kiregeerarirl,87.114.232.226,members,ajax,members,do_delete
1214,7,2013-01-29T10:16:39Z,Deleted Member(s): Noplelvense,87.114.232.226,members,ajax,members,do_delete
1215,7,2013-01-29T10:16:43Z,Deleted Member(s): jordanmpg,87.114.232.226,members,ajax,members,do_delete
394,7,2012-08-16T18:08:59Z,1 Member(s) Unbanned,87.114.150.164,members,ajax,members,do_banned
1213,7,2013-01-29T10:16:35Z,Deleted Member(s): scoonryCany,87.114.232.226,members,ajax,members,do_delete
1212,7,2013-01-29T10:16:31Z,Deleted Member(s): DrewCreape,87.114.232.226,members,ajax,members,do_delete
1211,7,2013-01-29T10:16:29Z,Deleted Member(s): lo3wwqbr /,87.114.232.226,members,ajax,members,do_delete
398,1,2012-08-19T18:45:56Z,Edited Member 'Theamazingneard' account,77.37.146.69,members,members,members,member_edit
399,1,2012-08-19T21:26:35Z,Edited Member 'Theamazingneard' account,77.37.146.69,members,members,members,member_edit
1210,7,2013-01-29T10:16:25Z,Deleted Member(s): xtavfnydq,87.114.232.226,members,ajax,members,do_delete
401,1,2012-08-20T22:35:02Z,Edited Member 'Benjamin Noyles' account,77.37.146.69,members,members,members,member_edit
402,1,2012-08-20T22:35:26Z,Edited Member 'Alexander Slavros' account,77.37.146.69,members,members,members,member_edit
1209,7,2013-01-29T10:16:21Z,Deleted Member(s): Micsoata2003,87.114.232.226,members,ajax,members,do_delete
1208,7,2013-01-29T10:16:17Z,Deleted Member(s): Sherrr3g,87.114.232.226,members,ajax,members,do_delete
1207,7,2013-01-29T10:16:13Z,Deleted Member(s): Flielpecy,87.114.232.226,members,ajax,members,do_delete
1205,7,2013-01-29T10:15:56Z,Deleted Member(s): Soartheegree,87.114.232.226,members,ajax,members,do_delete
1206,7,2013-01-29T10:16:07Z,Deleted Member(s): Iwere,87.114.232.226,members,ajax,members,do_delete
1204,7,2013-01-29T10:15:52Z,Deleted Member(s): racmndsvt,87.114.232.226,members,ajax,members,do_delete
1203,7,2013-01-29T10:15:46Z,Deleted Member(s): Enfottzen,87.114.232.226,members,ajax,members,do_delete
1202,7,2013-01-29T10:15:41Z,Deleted Member(s): shthlusfry,87.114.232.226,members,ajax,members,do_delete
411,7,2012-09-04T20:34:07Z,Member password changed ( Member ID: 288 ),87.115.29.133,members,members,editform,save_password
412,7,2012-09-05T09:02:10Z,Edited Member 'jotunn' account,87.115.29.133,members,members,members,member_edit
413,1,2012-09-05T19:44:26Z,Deleted Member(s): Swarm,77.37.146.69,members,ajax,members,do_delete
414,1,2012-09-05T19:50:07Z,Deleted Member(s): rnoyzbktlf,77.37.146.69,members,ajax,members,do_delete
415,1,2012-09-05T19:50:10Z,Deleted Member(s): GogeAbsegerek,77.37.146.69,members,ajax,members,do_delete
416,1,2012-09-05T19:50:13Z,Deleted Member(s): guozdik,77.37.146.69,members,ajax,members,do_delete
417,1,2012-09-05T19:50:15Z,Deleted Member(s): Louise59,77.37.146.69,members,ajax,members,do_delete
418,1,2012-09-05T19:50:17Z,Deleted Member(s): Pursimminna,77.37.146.69,members,ajax,members,do_delete
419,1,2012-09-05T19:50:20Z,Deleted Member(s): WeanianceOLS,77.37.146.69,members,ajax,members,do_delete
420,1,2012-09-05T19:50:23Z,Deleted Member(s): parkingbra,77.37.146.69,members,ajax,members,do_delete
421,1,2012-09-05T19:50:27Z,Deleted Member(s): algoppylymn,77.37.146.69,members,ajax,members,do_delete
422,1,2012-09-05T19:50:30Z,Deleted Member(s): salwpYmhT,77.37.146.69,members,ajax,members,do_delete
423,1,2012-09-05T19:50:35Z,Deleted Member(s): ItallKabgaw,77.37.146.69,members,ajax,members,do_delete
424,1,2012-09-05T19:50:38Z,Deleted Member(s): COOSTEREF,77.37.146.69,members,ajax,members,do_delete
