vid,ip_address,vote_date,tid,member_id,forum_id,member_choices,poll
1878,222.152.63.121,1502430465,0,14173,0,"{""1"":""3""}",57
1879,107.15.118.25,1502461097,0,12871,0,"{""1"":""3""}",57
1880,51.37.53.218,1502485321,0,14519,0,"{""1"":""3""}",57
1881,2600:1003:b451:e110:85eb:ad7:fdaf:2616,1502558376,0,14407,0,"{""1"":""3""}",57
1882,5.228.86.255,1502755825,0,1,0,"{""1"":""5""}",58
1883,107.15.118.25,1502755879,0,12871,0,"{""1"":""5""}",58
1884,2607:fb90:a309:e340:49d1:45e6:a6e4:185,1502755896,0,13558,0,"{""1"":""2""}",58
1885,100.35.93.146,1502755911,0,14125,0,"{""1"":""2""}",58
1886,2001:1284:f013:860c:c8b2:245a:757a:11b7,1502755939,0,10706,0,"{""1"":""5""}",58
1887,68.205.82.157,1502755948,0,13692,0,"{""1"":""5""}",58
1888,24.89.248.81,1502756091,0,13925,0,"{""1"":""2""}",58
1889,201.66.59.214,1502756237,0,13826,0,"{""1"":""4""}",58
1890,2600:387:1:810::75,1502756276,0,13901,0,"{""1"":""2""}",58
1891,88.3.62.230,1502756505,0,9240,0,"{""1"":""4""}",58
1892,74.193.105.191,1502756551,0,6359,0,"{""1"":""1""}",58
1893,38.124.248.104,1502756782,0,14485,0,"{""1"":""3""}",58
1894,50.92.71.54,1502756784,0,9303,0,"{""1"":""4""}",58
1895,70.78.216.99,1502756884,0,9694,0,"{""1"":""4""}",58
1896,81.101.45.177,1502757003,0,9510,0,"{""1"":""5""}",58
1897,2600:1:c687:5e21:c443:3eea:cd39:32af,1502757158,0,14452,0,"{""1"":""5""}",58
1898,2001:569:6ffd:8816:0:4d:4f8f:f801,1502757333,0,13307,0,"{""1"":""4""}",58
1899,173.168.121.86,1502757640,0,13308,0,"{""1"":""2""}",58
1900,2607:fea8:5ca0:1a7:50aa:b705:a2e2:da63,1502757806,0,9668,0,"{""1"":""3""}",58
1901,78.92.18.163,1502758875,0,13342,0,"{""1"":""5""}",58
1902,68.98.169.180,1502759059,0,13461,0,"{""1"":""4""}",58
1903,98.223.231.228,1502759472,0,14542,0,"{""1"":""4""}",58
1904,108.4.76.240,1502759484,0,14407,0,"{""1"":""2""}",58
1905,71.90.218.47,1502759518,0,14116,0,"{""1"":""5""}",58
1906,124.170.7.124,1502759936,0,9476,0,"{""1"":""2""}",58
1907,213.4.19.70,1502762460,0,9519,0,"{""1"":""4""}",58
1908,184.16.217.100,1502762931,0,13771,0,"{""1"":""5""}",58
1909,192.42.116.16,1502763574,0,13995,0,"{""1"":""5""}",58
1910,184.90.34.30,1502764098,0,9690,0,"{""1"":""2""}",58
1911,72.73.121.21,1502767557,0,14158,0,"{""1"":""5""}",58
1912,173.177.134.92,1502768966,0,13582,0,"{""1"":""4""}",58
1913,162.247.72.202,1502770679,0,13083,0,"{""1"":""2""}",58
1914,89.253.136.92,1502771545,0,13880,0,"{""1"":""4""}",58
1915,173.244.36.80,1502772129,0,14399,0,"{""1"":""5""}",58
1916,173.244.36.80,1502772153,0,14399,0,"{""1"":""3""}",57
1917,108.14.0.198,1502773629,0,13681,0,"{""1"":""5""}",58
1918,193.90.12.86,1502777649,0,9606,0,"{""1"":""5""}",58
1919,88.88.161.18,1502783972,0,14382,0,"{""1"":""1""}",58
1920,185.41.43.84,1502784682,0,13369,0,"{""1"":""5""}",58
1921,37.47.8.211,1502786504,0,13075,0,"{""1"":""1""}",58
1922,107.167.108.72,1502789896,0,9288,0,"{""1"":""3""}",58
1923,85.53.149.137,1502797487,0,14268,0,"{""1"":""5""}",58
1924,5.33.6.51,1502804064,0,9534,0,"{""1"":""1""}",58
1925,109.122.122.219,1502805922,0,9353,0,"{""1"":""5""}",58
1926,178.149.201.39,1502811030,0,9620,0,"{""1"":""3""}",58
1927,203.219.240.67,1502878717,0,10257,0,"{""1"":""2""}",58
1928,185.38.14.215,1502878747,0,9920,0,"{""1"":""2""}",58
1929,203.87.65.67,1502878794,0,13346,0,"{""1"":""2""}",58
1930,49.185.190.181,1502879004,0,14050,0,"{""1"":""2""}",58
1931,2a02:c7d:b966:8e00:658b:2c61:9791:3805,1502920255,0,14041,0,"{""1"":""3""}",58
1932,155.254.82.66,1502921100,0,14238,0,"{""1"":""4""}",58
1933,204.237.80.123,1502922598,0,13259,0,"{""1"":""4""}",58
1934,166.137.252.118,1502922871,0,13013,0,"{""1"":""5""}",58
1935,184.6.93.255,1502923710,0,14131,0,"{""1"":""5""}",58
1936,176.10.249.64,1502924371,0,11691,0,"{""1"":""1""}",58
1937,184.6.93.255,1502924376,0,14131,0,"{""1"":""3""}",57
1938,2604:6000:1503:81a3:b5f7:22c7:a9e4:7c62,1502925266,0,14572,0,"{""1"":""4""}",58
1939,81.148.245.101,1502925450,0,6260,0,"{""1"":""3""}",58
1940,2001:67c:289c:3::77,1502926806,0,14404,0,"{""1"":""5""}",58
1941,89.155.216.115,1502927751,0,9626,0,"{""1"":""5""}",58
1942,222.152.62.1,1502928300,0,14173,0,"{""1"":""5""}",58
1943,2601:243:c201:455b:e027:8a57:e76e:9680,1502930653,0,13839,0,"{""1"":""5""}",58
1944,71.87.96.117,1502931826,0,274,0,"{""1"":""5""}",58
1945,173.239.232.7,1502933576,0,13437,0,"{""1"":""5""}",58
1946,173.70.222.242,1502933622,0,13110,0,"{""1"":""3""}",58
1947,69.47.45.118,1502934642,0,14419,0,"{""1"":""5""}",58
1948,69.176.178.60,1502938746,0,7405,0,"{""1"":""4""}",58
1949,2601:643:2:8afe:a523:458c:9fee:39d,1502944214,0,9861,0,"{""1"":""5""}",58
1950,88.115.145.22,1502947889,0,14651,0,"{""1"":""5""}",58
1951,99.163.29.242,1502948323,0,13438,0,"{""1"":""5""}",58
1952,2a02:c7d:9204:a500:d176:72d:70fa:fa08,1502963128,0,14273,0,"{""1"":""5""}",58
1953,95.211.214.65,1502965530,0,14494,0,"{""1"":""4""}",58
1954,86.44.158.127,1502965635,0,13898,0,"{""1"":""3""}",58
1955,2602:306:cdb6:87a0::3e9,1502966211,0,9571,0,"{""1"":""5""}",58
1956,46.101.139.248,1502966572,0,14568,0,"{""1"":""5""}",58
1957,85.118.77.218,1502967913,0,9622,0,"{""1"":""4""}",58
1958,61.68.64.98,1502971397,0,14434,0,"{""1"":""5""}",58
1959,51.37.53.218,1502976199,0,14519,0,"{""1"":""3""}",58
1960,37.97.8.8,1502980950,0,958,0,"{""1"":""1""}",58
1961,72.81.243.116,1502982982,0,14443,0,"{""1"":""5""}",58
1962,92.52.56.161,1502984540,0,14309,0,"{""1"":""5""}",58
1963,47.203.141.22,1502985363,0,8232,0,"{""1"":""4""}",58
1964,62.44.134.35,1502987396,0,13141,0,"{""1"":""4""}",58
1965,87.92.114.162,1502992386,0,2306,0,"{""1"":""1""}",58
1966,24.209.82.181,1503009680,0,9847,0,"{""1"":""3""}",58
1967,5.228.86.255,1503067156,0,1,0,"{""1"":""1""}",59
1968,2600:387:1:804::26,1503067248,0,13901,0,"{""1"":""1""}",59
1969,2a02:c7d:b966:8e00:d0b0:b3d8:914d:9124,1503067377,0,14041,0,"{""1"":""4""}",59
1970,82.15.142.25,1503067543,0,56,0,"{""1"":""3""}",59
1971,81.101.45.177,1503067685,0,9510,0,"{""1"":""4""}",59
1972,89.253.136.92,1503067797,0,13880,0,"{""1"":""3""}",59
1973,174.19.218.155,1503067872,0,14617,0,"{""1"":""1""}",59
1974,176.10.249.64,1503067950,0,11691,0,"{""1"":""6""}",59
1975,104.223.123.98,1503067990,0,9606,0,"{""1"":""3""}",59
1976,188.226.153.60,1503068053,0,13417,0,"{""1"":""4""}",59
1977,99.163.29.242,1503068064,0,13438,0,"{""1"":""2""}",59
1978,173.177.134.92,1503068111,0,13582,0,"{""1"":""1""}",59
1979,50.200.92.150,1503068944,0,14419,0,"{""1"":""5""}",59
1980,109.122.122.219,1503069054,0,9353,0,"{""1"":""1""}",59
1981,5.33.7.91,1503069225,0,9534,0,"{""1"":""3""}",59
1982,2604:6000:1503:81a3:ddb3:9715:252f:93f2,1503069276,0,14572,0,"{""1"":""1""}",59
1983,2a00:f41:38ce:4316:710:5975:cf95:5ef7,1503069508,0,13075,0,"{""1"":""2""}",59
1984,107.15.118.25,1503069608,0,12871,0,"{""1"":""1""}",59
1985,71.200.162.107,1503069936,0,14407,0,"{""1"":""1""}",59
1986,47.203.141.22,1503070068,0,8232,0,"{""1"":""1""}",59
1987,31.209.222.190,1503070093,0,13424,0,"{""1"":""1""}",59
1988,2601:643:2:8afe:4012:46bf:8d86:d37b,1503070200,0,9861,0,"{""1"":""1""}",59
1989,155.4.215.218,1503070338,0,13551,0,"{""1"":""1""}",59
1990,2607:fb90:28f:5be7:6dc6:5913:472c:8deb,1503070880,0,13558,0,"{""1"":""1""}",59
1991,88.88.161.18,1503070971,0,14382,0,"{""1"":""1""}",59
1992,178.149.201.39,1503071466,0,9620,0,"{""1"":""3""}",59
1993,142.134.36.171,1503071615,0,6155,0,"{""1"":""1""}",59
1994,82.0.133.123,1503071779,0,28,0,"{""1"":""3""}",58
1995,70.50.82.161,1503072056,0,14445,0,"{""1"":""6""}",59
1996,82.0.133.123,1503072090,0,28,0,"{""1"":""8""}",59
1997,2605:8d80:602:4308:cdb:fb2:2063:dacc,1503072503,0,14238,0,"{""1"":""6""}",59
1998,68.98.169.180,1503072872,0,13461,0,"{""1"":""1""}",59
1999,201.66.43.66,1503073096,0,13826,0,"{""1"":""1""}",59
2000,24.80.47.200,1503073131,0,13307,0,"{""1"":""1""}",59
2001,173.70.222.242,1503073353,0,13110,0,"{""1"":""2""}",59
2002,78.92.18.163,1503073381,0,13342,0,"{""1"":""1""}",59
2003,88.115.145.22,1503073534,0,14651,0,"{""1"":""1""}",59
2004,88.3.62.230,1503074127,0,9240,0,"{""1"":""2""}",59
2005,2600:6c54:7c00:b8d:2e0e:3dff:fe1e:faf9,1503076258,0,14378,0,"{""1"":""1""}",59
2006,95.111.27.132,1503076707,0,9622,0,"{""1"":""1""}",59
2007,86.171.126.211,1503076784,0,8192,0,"{""1"":""7""}",59
2008,2a02:587:a033:6a00:e57a:5264:ff01:755f,1503077170,0,14564,0,"{""1"":""5""}",58
2009,46.101.139.248,1503077789,0,14404,0,"{""1"":""3""}",59
2010,2604:6000:6dc7:4c00:cc2:d0d7:e4cd:221e,1503077899,0,6113,0,"{""1"":""1""}",59
2011,5.15.30.202,1503078115,0,14268,0,"{""1"":""6""}",59
2012,213.91.72.107,1503078691,0,12519,0,"{""1"":""3""}",59
2013,92.253.92.114,1503078947,0,9519,0,"{""1"":""3""}",59
2014,2a02:587:a033:6a00:e57a:5264:ff01:755f,1503079354,0,14564,0,"{""1"":""1""}",59
2015,2001:1284:f013:4f88:9d25:f70c:9d70:6159,1503079735,0,10706,0,"{""1"":""2""}",59
2016,107.167.108.173,1503080058,0,9288,0,"{""1"":""3""}",59
2017,2607:fea8:bdc0:19f2:c0fa:91ae:f9c5:5a13,1503081280,0,14516,0,"{""1"":""1""}",59
2018,105.225.189.220,1503081442,0,13527,0,"{""1"":""1""}",59
2019,2607:fea8:5ca0:1a7:6967:4eda:a39f:31ba,1503081734,0,9668,0,"{""1"":""3""}",59
2020,86.44.158.127,1503082394,0,13898,0,"{""1"":""2""}",59
2021,2600:387:3:802::23,1503082823,0,14125,0,"{""1"":""1""}",59
2022,98.223.231.228,1503083998,0,14542,0,"{""1"":""6""}",59
2023,86.93.229.17,1503084006,0,9388,0,"{""1"":""2""}",59
2024,68.205.82.157,1503085107,0,13692,0,"{""1"":""1""}",59
2025,81.148.245.101,1503086214,0,6260,0,"{""1"":""6""}",59
2026,97.88.230.7,1503087950,0,14350,0,"{""1"":""6""}",59
2027,50.92.71.54,1503089988,0,9303,0,"{""1"":""1""}",59
2028,198.54.212.83,1503090772,0,13446,0,"{""1"":""6""}",59
2029,68.118.48.162,1503096231,0,9256,0,"{""1"":""8""}",59
2030,155.133.82.112,1503097013,0,13995,0,"{""1"":""2""}",59
2031,184.16.190.117,1503097043,0,13771,0,"{""1"":""1""}",59
2032,142.177.180.161,1503097257,0,13925,0,"{""1"":""1""}",59
2033,107.77.70.47,1503099182,0,13013,0,"{""1"":""7""}",59
2034,2601:243:c201:455b:4ca4:fd3f:5696:7dea,1503099562,0,13839,0,"{""1"":""6""}",59
2035,222.152.62.49,1503101167,0,14173,0,"{""1"":""6""}",59
2036,1.126.49.39,1503102035,0,6237,0,"{""1"":""1""}",59
2037,179.218.164.9,1503103044,0,13488,0,"{""1"":""2""}",59
2038,66.82.162.71,1503103457,0,14300,0,"{""1"":""2""}",59
2039,173.244.36.58,1503104246,0,14399,0,"{""1"":""4""}",59
2040,70.94.86.179,1503111724,0,131,0,"{""1"":""1""}",59
2041,173.239.232.160,1503112322,0,13437,0,"{""1"":""7""}",59
2042,67.235.113.204,1503113429,0,9217,0,"{""1"":""9""}",59
2043,71.54.153.229,1503115958,0,13425,0,"{""1"":""6""}",59
2044,2601:141:8101:65bd:bddc:8986:bb7b:9075,1503118044,0,7719,0,"{""1"":""7""}",59
2045,61.68.90.128,1503122843,0,14434,0,"{""1"":""1""}",59
2046,2602:306:cdb6:87a0::3e9,1503123001,0,9571,0,"{""1"":""4""}",59
2047,108.14.0.198,1503123542,0,13681,0,"{""1"":""3""}",59
2048,24.69.170.19,1503123663,0,14649,0,"{""1"":""1""}",59
2049,76.164.87.96,1503124505,0,13353,0,"{""1"":""1""}",59
2050,76.164.87.96,1503124750,0,13353,0,"{""1"":""2""}",58
2051,174.112.230.18,1503126622,0,2820,0,"{""1"":""8""}",59
2052,93.86.170.70,1503131759,0,14135,0,"{""1"":""3""}",59
2053,92.52.56.109,1503136691,0,14309,0,"{""1"":""2""}",59
2054,185.13.243.44,1503137789,0,14161,0,"{""1"":""6""}",59
2055,82.21.31.228,1503143788,0,14044,0,"{""1"":""2""}",59
2056,83.89.6.34,1503158588,0,13141,0,"{""1"":""3""}",59
2057,2a02:c7f:627:a800:2cb7:915d:5400:dd9c,1503159499,0,9950,0,"{""1"":""9""}",59
2058,2602:306:8398:1580:6c89:f41:e242:d62c,1503161431,0,6144,0,"{""1"":""7""}",59
2059,185.104.120.4,1503166232,0,14140,0,"{""1"":""1""}",59
2060,51.37.53.218,1503178672,0,14519,0,"{""1"":""2""}",59
2061,2602:30a:2c29:1e70:f918:192d:e174:cf2c,1503183751,0,13532,0,"{""1"":""6""}",59
2062,89.155.216.115,1503186959,0,9626,0,"{""1"":""2""}",59
2063,2601:46:8200:67fa:e4bd:e8c2:f8f8:af32,1503188406,0,9720,0,"{""1"":""7""}",59
2064,194.242.11.13,1503188485,0,9482,0,"{""1"":""6""}",59
2065,166.137.139.86,1503189462,0,9931,0,"{""1"":""5""}",59
2066,2001:8003:107a:f00:fc3a:9333:bbce:af5c,1503197609,0,13553,0,"{""1"":""2""}",59
2067,2602:30a:2e5b:f40:e481:97b1:db06:91e,1503205381,0,10995,0,"{""1"":""4""}",59
2068,2602:30a:2e5b:f40:ced:5ac4:7e22:2ac5,1503205420,0,13119,0,"{""1"":""4""}",59
2069,67.240.160.114,1503205829,0,9941,0,"{""1"":""4""}",59
2070,68.181.88.65,1503206648,0,9621,0,"{""1"":""1""}",59
2071,204.237.80.123,1503206755,0,13259,0,"{""1"":""3""}",59
2072,49.183.55.97,1503221141,0,14050,0,"{""1"":""7""}",59
2073,2a02:2168:3b7d:8300:6c99:3280:7e00:5168,1503221543,0,13369,0,"{""1"":""3""}",59
2074,87.226.32.9,1503226082,0,125,0,"{""1"":""3""}",59
2075,61.68.193.185,1503236602,0,14434,0,"{""1"":""1""}",29
2076,71.54.157.162,1503252024,0,13425,0,"{""1"":""4""}",58
2077,71.54.157.162,1503252219,0,13425,0,"{""1"":""3""}",57
2078,51.6.152.129,1503259696,0,9792,0,"{""1"":""3""}",58
2079,2601:6c5:8001:4a60:f068:333b:5439:a6d5,1503260351,0,13266,0,"{""1"":""5""}",58
2080,2601:6c5:8001:4a60:f068:333b:5439:a6d5,1503260383,0,13266,0,"{""1"":""4""}",59
2081,2a02:c7d:9204:a500:b506:6bf0:350c:4938,1503262330,0,14273,0,"{""1"":""7""}",59
2082,98.31.61.214,1503275677,0,13685,0,"{""1"":""6""}",59
2083,185.159.128.193,1503277834,0,13083,0,"{""1"":""1""}",59
2084,204.85.191.31,1503283015,0,9920,0,"{""1"":""6""}",59
2085,97.91.10.150,1503343719,0,13289,0,"{""1"":""1""}",59
2086,2601:601:0:59f4:80b4:6e7a:6af1:762d,1503346742,0,13030,0,"{""1"":""1""}",59
2087,2601:601:0:59f4:80b4:6e7a:6af1:762d,1503358066,0,13030,0,"{""1"":""2""}",58
2088,201.26.18.82,1503372483,0,7757,0,"{""1"":""3""}",58
2089,142.134.36.171,1503377416,0,6155,0,"{""1"":""2""}",58
2090,174.21.117.116,1503382142,0,14349,0,"{""1"":""2""}",58
2091,68.118.48.162,1503386291,0,9256,0,"{""1"":""5""}",58
2092,86.171.126.211,1503388959,0,8192,0,"{""1"":""5""}",58
2093,69.47.45.118,1503407395,0,14419,0,"{""1"":""1""}",55
2094,108.6.217.207,1503452649,0,7636,0,"{""1"":""4""}",59
2095,108.6.217.207,1503453385,0,7636,0,"{""1"":""3""}",58
2096,2a02:810d:af40:4bc:6157:5f52:b640:6872,1503751450,0,9872,0,"{""1"":""1""}",59
2097,184.90.34.30,1503778731,0,9690,0,"{""1"":""9""}",59
2098,94.191.137.149,1503915969,0,14199,0,"{""1"":""3""}",59
2099,76.0.120.76,1503977451,0,14452,0,"{""1"":""1""}",59
2100,71.90.218.47,1504149218,0,14116,0,"{""1"":""2""}",59
2101,2600:1007:b00d:f8c1:d7c:49ae:29b9:cbdc,1504918026,0,13167,0,"{""1"":""1""}",59
2102,88.88.161.18,1505053028,0,14382,0,"{""2"":[1,5,6]}",52
2103,184.16.172.25,1505065842,0,13771,0,"{""1"":[1]}",40
2104,141.114.195.8,1505066633,0,14572,0,"{""1"":[1]}",40
2105,98.223.231.228,1505067788,0,14542,0,"{""1"":[4]}",40
2106,95.105.217.95,1505069086,0,14309,0,"{""1"":[2]}",40
2107,69.47.45.118,1505073541,0,14419,0,"{""1"":[3]}",40
2108,166.137.252.32,1505234485,0,13861,0,"{""2"":[6]}",52
2109,24.190.49.79,1505465273,0,13861,0,"{""1"":""3""}",59
2110,204.154.223.70,1506190542,0,14201,0,"{""1"":""1""}",59
2111,213.67.3.210,1506199075,0,14304,0,"{""1"":""1""}",59
2112,69.176.178.62,1506227061,0,7405,0,"{""1"":""6""}",59
2113,114.198.12.156,1506248136,0,9476,0,"{""1"":""4""}",59
2114,87.161.54.12,1506260027,0,14376,0,"{""1"":""6""}",59
2115,72.81.243.116,1506265783,0,14443,0,"{""1"":""4""}",59
2116,85.76.4.109,1506890563,0,9478,0,"{""1"":""2""}",55
2117,188.165.5.178,1506995311,0,13831,0,"{""1"":""4""}",59
2118,213.205.198.175,1507203197,0,14041,0,"{""1"":""7""}",60
2119,141.114.244.91,1507203286,0,14572,0,"{""1"":""7""}",60
2120,2600:1007:b023:7e4b:21c0:ad26:4239:8cbc,1507203692,0,13167,0,"{""1"":""7""}",60
2121,212.32.225.227,1507204026,0,14494,0,"{""1"":""5""}",60
2122,92.52.60.125,1507207216,0,14309,0,"{""1"":""6""}",60
2123,172.103.195.66,1507207656,0,9668,0,"{""1"":""7""}",60
2124,88.115.145.142,1507208119,0,14651,0,"{""1"":""7""}",60
2125,89.201.184.25,1507209294,0,14161,0,"{""1"":""7""}",60
2126,37.47.8.133,1507211111,0,13075,0,"{""1"":""7""}",60
2127,14.202.209.176,1507212142,0,14434,0,"{""1"":""6""}",60
2128,212.0.109.164,1507212721,0,9240,0,"{""1"":""7""}",60
2129,64.19.189.58,1507214126,0,14125,0,"{""1"":""7""}",60
2130,2600:1010:b14b:6bc3:d990:a2db:c509:aeb2,1507216036,0,14201,0,"{""1"":""7""}",60
2131,68.181.207.167,1507217160,0,9621,0,"{""1"":""7""}",60
2132,209.221.91.250,1507218821,0,14238,0,"{""1"":""6""}",60
2133,2600:1010:b12d:d928:5d6d:75e7:17:ba7c,1507220747,0,14201,0,"{""1"":""4""}",58
2134,2600:387:6:804::1f,1507222245,0,14937,0,"{""1"":""7""}",60
2135,193.190.253.150,1507224762,0,14934,0,"{""1"":""6""}",60
2136,50.205.217.115,1507226458,0,14407,0,"{""1"":""7""}",60
2137,205.185.99.22,1507227202,0,13437,0,"{""1"":""7""}",60
2138,98.223.100.63,1507230958,0,14542,0,"{""1"":""6""}",60
2139,2601:643:2:8afe:593b:324a:c030:3a5d,1507231408,0,9861,0,"{""1"":""7""}",60
2140,51.37.53.218,1507232732,0,14519,0,"{""1"":""7""}",60
2141,51.6.108.134,1507236468,0,9792,0,"{""1"":""6""}",60
2142,76.16.107.21,1507237322,0,13839,0,"{""1"":""6""}",60
2143,24.190.50.255,1507244488,0,13861,0,"{""1"":""1""}",60
2144,68.118.48.162,1507246316,0,9256,0,"{""1"":""7""}",60
2145,184.16.125.204,1507246501,0,13771,0,"{""1"":""7""}",60
2146,194.68.223.27,1507274984,0,14304,0,"{""1"":""7""}",60
2147,104.137.103.144,1507276561,0,13686,0,"{""1"":""5""}",60
2148,2600:1:c681:d9e8:1802:f9f0:f866:8069,1507297221,0,14452,0,"{""1"":""7""}",60
2149,2602:30a:2c29:1e70:f4c0:730a:7a8a:afc4,1507301441,0,13532,0,"{""1"":""4""}",60
2150,50.200.92.150,1507301606,0,14419,0,"{""1"":""7""}",60
2151,173.22.96.170,1507303758,0,13901,0,"{""1"":""1""}",60
2152,5.15.13.212,1507304595,0,14268,0,"{""1"":""7""}",60
2153,80.216.42.214,1507304878,0,14480,0,"{""1"":""5""}",60
2154,71.54.155.109,1507305272,0,13425,0,"{""1"":""7""}",60
2155,1.125.105.252,1507320338,0,14746,0,"{""1"":""7""}",60
2156,83.28.80.155,1507321871,0,14044,0,"{""1"":""7""}",60
2157,2602:306:8398:1580:6c89:f41:e242:d62c,1507348512,0,6144,0,"{""1"":""6""}",60
2158,212.247.214.189,1507371291,0,14199,0,"{""1"":""7""}",60
2159,46.135.84.233,1507419911,0,9912,0,"{""1"":""8""}",59
2160,104.137.103.144,1507441967,0,13686,0,"{""1"":""7""}",59
2161,80.201.35.50,1507448298,0,14934,0,"{""1"":""1""}",59
2162,203.219.240.67,1507565837,0,10257,0,"{""1"":""4""}",59
2163,188.247.68.18,1507571505,0,9519,0,"{""1"":""5""}",60
2164,187.57.35.32,1507584312,0,7757,0,"{""1"":""7""}",60
2165,68.205.82.157,1507598841,0,13692,0,"{""1"":""7""}",60
2166,67.161.8.198,1507616366,0,13923,0,"{""1"":""1""}",59
2167,162.158.154.122,1508001074,0,13246,0,"{""1"":""3""}",59
2168,172.68.58.162,1508010875,0,13780,0,"{""1"":""7""}",60
2169,108.162.215.53,1508210372,0,13964,0,"{""1"":""3""}",59
2170,108.162.238.180,1508556446,0,12871,0,"{""1"":""7""}",60
2171,172.68.143.19,1509061891,0,13923,0,"{""1"":""1""}",55
2172,172.68.226.17,1509467559,0,15036,0,"{""1"":""7""}",60
2173,172.68.226.89,1510001173,0,15036,0,"{""1"":""3""}",59
2174,162.158.75.47,1510598604,0,14238,0,"{""1"":""2""}",27
2175,172.68.214.207,1510598722,0,14309,0,"{""1"":""2""}",27
2176,141.101.99.180,1510601116,0,9510,0,"{""1"":""2""}",27
2177,108.162.219.107,1510601409,0,14572,0,"{""1"":""2""}",27
2178,162.158.202.137,1510603087,0,14044,0,"{""1"":""2""}",27
2179,108.162.245.5,1510603477,0,14419,0,"{""1"":""2""}",27
2180,141.101.98.221,1510606657,0,14268,0,"{""1"":""1""}",27
2181,108.162.238.192,1510608299,0,13771,0,"{""1"":""2""}",27
2182,162.158.14.23,1510620685,0,9519,0,"{""1"":""2""}",27
2183,172.68.143.199,1510640757,0,13923,0,"{""1"":""2""}",27
2184,162.158.106.7,1510650008,0,9303,0,"{""1"":""2""}",27
2185,108.162.249.167,1510655485,0,13664,0,"{""1"":""1""}",27
2186,162.158.210.29,1510702664,0,13880,0,"{""1"":""2""}",27
2187,162.158.75.47,1510933856,0,14238,0,"{""1"":""2""}",29
2188,162.158.255.35,1511086098,0,13070,0,"{""1"":""1""}",59
