leader_date,leader_member_id,leader_position,leader_rep_total
1424952000,2220,4,5
1424952000,6113,3,6
1424952000,7600,2,7
1425038400,1,1,26
1425038400,2170,3,8
1425038400,6359,4,6
1425038400,7508,2,10
1425124800,1,3,8
1425124800,2170,1,20
1425124800,7816,2,17
1425124800,9144,4,6
1425211200,1,1,12
1425211200,2170,3,5
1425211200,8260,2,11
1425211200,9475,4,4
1425297600,1,4,5
1425297600,2170,1,12
1425297600,7508,3,6
1425297600,9112,2,7
1425384000,2075,1,14
1425384000,7962,3,12
1425384000,9144,4,8
1425384000,9176,2,13
1425470400,1,2,13
1425470400,2075,1,16
1425470400,7643,3,9
1425470400,7903,4,8
1425556800,2306,3,6
1425556800,6359,4,5
1425556800,7643,2,7
1425556800,9144,1,7
1425643200,1558,4,14
1425643200,2170,1,14
1425643200,7816,3,14
1425643200,9144,2,14
1425729600,1,4,8
1425729600,1558,1,10
1425729600,2170,3,9
1425729600,9176,2,9
1425816000,1,1,12
1425816000,6269,4,5
1425816000,7481,2,9
1425816000,9112,3,5
1425902400,1,2,11
1425902400,1558,3,7
1425902400,6168,1,18
1425902400,9288,4,5
1425988800,1,2,19
1425988800,7,1,24
1425988800,6168,3,18
1425988800,9112,4,6
1426075200,1,3,5
1426075200,6168,4,4
1426075200,6359,1,10
1426075200,9293,2,6
1426161600,1,2,21
1426161600,7,1,22
1426161600,1558,3,12
1426161600,9144,4,9
1426248000,1,4,12
1426248000,7,3,17
1426248000,1558,2,20
1426248000,2306,1,22
1426334400,1,1,25
1426334400,1558,2,18
1426334400,6359,3,14
1426334400,7643,4,9
1426420800,1558,3,11
1426420800,2170,1,33
1426420800,2306,4,8
1426420800,7504,2,12
1426507200,1,1,17
1426507200,130,4,7
1426507200,2170,3,8
1426507200,2306,2,8
1426593600,1,3,7
1426593600,7,4,7
1426593600,2170,1,9
1426593600,6168,2,8
1426680000,1,3,11
1426680000,1558,4,10
1426680000,7816,2,12
1426680000,9176,1,14
1426766400,288,2,24
1426766400,6168,3,17
1426766400,7424,1,28
1426766400,7816,4,17
1426852800,288,2,11
1426852800,7424,4,7
1426852800,7719,3,8
1426852800,7816,1,13
1426939200,1,3,9
1426939200,132,1,10
1426939200,288,4,6
1426939200,7600,2,9
1427025600,1,1,16
1427025600,288,2,16
1427025600,2306,3,7
1427025600,7600,4,6
1427112000,1,2,13
1427112000,283,3,9
1427112000,1558,4,6
1427112000,7424,1,19
1427198400,2075,1,15
1427198400,7424,2,14
1427198400,7481,4,8
1427198400,9475,3,11
1427284800,1,1,25
1427284800,1558,3,12
1427284800,7424,2,13
1427284800,9176,4,11
1427371200,1,2,20
1427371200,132,3,17
1427371200,1558,1,21
1427371200,9210,4,9
1427457600,1,1,30
1427457600,7,2,12
1427457600,1558,3,8
1427457600,8165,4,6
1427544000,1,1,25
1427544000,68,4,5
1427544000,132,3,6
1427544000,9176,2,8
1427630400,1,1,16
1427630400,7816,4,6
1427630400,9144,3,7
1427630400,9288,2,10
1427716800,1,3,9
1427716800,7816,1,18
1427716800,7962,4,6
1427716800,9144,2,12
1427803200,1,3,9
1427803200,1558,4,6
1427803200,7346,1,12
1427803200,7424,2,12
1427889600,1,1,28
1427889600,68,3,7
1427889600,1558,2,11
1427889600,9288,4,5
1427976000,1,4,8
1427976000,1558,2,11
1427976000,6269,3,11
1427976000,7424,1,15
1428062400,1,3,8
1428062400,132,2,9
1428062400,7903,4,7
1428062400,9144,1,9
1428148800,1,1,18
1428148800,1558,2,18
1428148800,9144,3,14
1428148800,9335,4,11
1428235200,1,4,7
1428235200,68,2,10
1428235200,1558,3,9
1428235200,7962,1,13
1428321600,1,4,6
1428321600,1558,1,15
1428321600,9144,2,12
1428321600,9288,3,8
1428408000,1,1,10
1428408000,7,2,8
1428408000,1558,4,7
1428408000,8232,3,8
1428494400,1,1,18
1428494400,6168,2,17
1428494400,7719,4,7
1428494400,7816,3,14
1428580800,1,4,7
1428580800,7816,2,9
1428580800,7962,3,7
1428580800,8346,1,15
1428667200,1,4,9
1428667200,7,1,16
1428667200,7962,2,12
1428667200,8346,3,10
1428753600,1,2,12
1428753600,132,1,14
1428753600,6359,3,10
1428753600,7600,4,7
1428840000,1,3,9
1428840000,7,1,10
1428840000,6359,2,9
1428840000,9174,4,3
1428926400,6151,4,4
1428926400,7962,1,6
1428926400,8346,2,4
1428926400,9112,3,4
1429012800,56,2,7
1429012800,132,3,5
1429012800,6151,4,5
1429012800,9112,1,9
1429099200,1,2,10
1429099200,7481,1,14
1429099200,9112,4,5
1429099200,9240,3,7
1429185600,1,2,8
1429185600,6168,3,7
1429185600,9144,1,10
1429185600,9174,4,5
1429272000,132,1,10
1429272000,6168,4,4
1429272000,8165,2,7
1429272000,9174,3,6
1429358400,132,3,6
1429358400,1558,1,7
1429358400,7962,2,6
1429358400,8232,4,5
1429444800,132,1,6
1429444800,7424,2,5
1429444800,8346,4,4
1429444800,9112,3,4
1429531200,132,4,4
1429531200,7636,2,7
1429531200,7962,1,19
1429531200,9353,3,4
1429617600,1558,4,5
1429617600,9144,3,5
1429617600,9288,1,9
1429617600,9408,2,6
1429704000,132,2,8
1429704000,6168,3,6
1429704000,7962,1,9
1429704000,9475,4,6
1429790400,1,1,6
1429790400,132,2,6
1429790400,7945,4,5
1429790400,9408,3,6
1429876800,1,2,10
1429876800,6168,1,13
1429876800,8165,4,5
1429876800,9475,3,6
1429963200,1,1,7
1429963200,132,3,4
1429963200,6168,2,5
1429963200,7600,4,3
1430049600,6168,4,8
1430049600,7346,2,11
1430049600,7816,3,10
1430049600,7962,1,15
1430136000,7346,1,7
1430136000,7504,3,5
1430136000,9144,2,6
1430136000,9408,4,5
1430222400,4,2,13
1430222400,6359,3,8
1430222400,7816,1,26
1430222400,8125,4,6
1430308800,7636,2,12
1430308800,7816,3,10
1430308800,7903,4,9
1430308800,8125,1,16
1430395200,7424,4,7
1430395200,7636,1,22
1430395200,7816,2,9
1430395200,9288,3,8
1430481600,6269,2,10
1430481600,7636,3,10
1430481600,9112,1,11
1430481600,9144,4,9
1430568000,7424,2,8
1430568000,7636,3,8
1430568000,7643,4,5
1430568000,9112,1,11
1430654400,6113,4,5
1430654400,6249,3,6
1430654400,7424,2,7
1430654400,7636,1,15
1430740800,1,4,7
1430740800,6168,1,12
1430740800,7962,2,11
1430740800,9475,3,9
1430827200,6155,1,8
1430827200,6168,4,5
1430827200,7962,2,6
1430827200,9112,3,5
1430913600,2220,3,10
1430913600,6151,4,9
1430913600,7346,2,10
1430913600,9144,1,12
1431000000,6168,4,5
1431000000,6260,1,8
1431000000,7424,3,6
1431000000,7636,2,8
1431086400,1558,1,21
1431086400,4873,4,4
1431086400,7481,3,6
1431086400,9152,2,7
1431172800,1,2,8
1431172800,7,1,11
1431172800,6359,4,5
1431172800,9288,3,6
1431259200,6113,4,7
1431259200,7424,1,15
1431259200,7481,3,8
1431259200,7636,2,11
1431345600,7,3,7
1431345600,6168,1,8
1431345600,7424,4,4
1431345600,9112,2,7
1431432000,1,1,16
1431432000,1558,2,13
1431432000,2170,3,12
1431432000,9478,4,4
1431518400,1,3,11
1431518400,1558,4,8
1431518400,7636,1,12
1431518400,7962,2,11
1431604800,1,3,7
1431604800,1558,4,6
1431604800,2170,1,14
1431604800,8816,2,10
1431691200,1558,1,23
1431691200,6165,4,7
1431691200,7424,2,14
1431691200,8816,3,8
1431777600,1,1,11
1431777600,1558,3,7
1431777600,7424,2,10
1431777600,9486,4,5
1431864000,1,4,6
1431864000,1558,3,8
1431864000,2170,1,23
1431864000,7346,2,8
1431950400,1558,2,14
1431950400,4873,4,10
1431950400,6113,3,11
1431950400,7424,1,16
1432036800,4,1,13
1432036800,4873,2,11
1432036800,6113,3,9
1432036800,7600,4,8
1432123200,4,1,8
1432123200,68,2,7
1432123200,85,4,7
1432123200,6113,3,7
1432209600,1,3,10
1432209600,4,2,12
1432209600,7424,1,13
1432209600,9144,4,7
1432296000,1,2,22
1432296000,4,3,15
1432296000,1558,4,14
1432296000,7424,1,24
1432382400,1,1,12
1432382400,6113,3,9
1432382400,7424,2,10
1432382400,7600,4,6
1432468800,1,1,20
1432468800,6359,3,11
1432468800,7424,2,16
1432468800,7757,4,7
1432555200,6113,4,8
1432555200,7600,2,10
1432555200,7643,1,11
1432555200,7903,3,9
1432641600,1558,2,8
1432641600,7424,4,7
1432641600,8232,1,8
1432641600,9112,3,8
1432728000,4,4,6
1432728000,1558,1,19
1432728000,7424,2,7
1432728000,7816,3,6
1432814400,1,1,15
1432814400,1558,3,8
1432814400,7424,2,10
1432814400,9112,4,8
1432900800,68,2,10
1432900800,1558,1,15
1432900800,6155,3,9
1432900800,6168,4,8
1432987200,1,1,16
1432987200,1558,3,8
1432987200,2170,2,11
1432987200,9388,4,6
1433073600,1,2,11
1433073600,3,4,6
1433073600,6113,3,8
1433073600,9112,1,12
1433160000,132,3,5
1433160000,1558,1,5
1433160000,9503,4,4
1433160000,9510,2,5
1433246400,132,1,11
1433246400,7424,3,9
1433246400,7636,2,11
1433246400,9503,4,9
1433332800,2170,1,12
1433332800,7481,3,7
1433332800,7508,4,6
1433332800,7962,2,8
1433419200,7508,1,9
1433419200,7643,4,7
1433419200,7760,3,8
1433419200,9144,2,9
1433505600,1,4,4
1433505600,7508,1,6
1433505600,7816,2,6
1433505600,9446,3,5
1433592000,7424,1,11
1433592000,7481,2,9
1433592000,7508,4,9
1433592000,7643,3,9
1433678400,1,3,6
1433678400,7,1,23
1433678400,9288,4,5
1433678400,9514,2,10
1433764800,1,4,10
1433764800,2170,1,12
1433764800,7600,2,11
1433764800,9514,3,10
1433851200,1,1,11
1433851200,958,3,7
1433851200,7816,2,7
1433851200,8232,4,6
1433937600,1558,2,6
1433937600,7424,3,5
1433937600,7816,1,11
1433937600,9144,4,5
1434024000,132,2,16
1434024000,2170,1,27
1434024000,7424,4,8
1434024000,7816,3,16
1434110400,7,4,13
1434110400,1558,1,19
1434110400,7424,2,15
1434110400,7816,3,14
1434196800,1,1,12
1434196800,1558,2,11
1434196800,9174,4,6
1434196800,9519,3,9
1434283200,1,2,11
1434283200,1558,4,7
1434283200,6168,3,8
1434283200,7424,1,33
1434369600,1,4,7
1434369600,132,3,7
1434369600,6113,2,9
1434369600,7424,1,26
1434456000,1,1,19
1434456000,7424,2,11
1434456000,9144,4,10
1434456000,9503,3,10
1434542400,1,1,19
1434542400,6168,4,6
1434542400,7424,2,8
1434542400,9503,3,7
1434628800,1,4,7
1434628800,7424,3,8
1434628800,7816,1,12
1434628800,9503,2,8
1434715200,1,1,17
1434715200,2170,3,15
1434715200,7481,4,14
1434715200,7816,2,15
1434801600,1,1,21
1434801600,6359,3,9
1434801600,7424,2,10
1434801600,7481,4,9
1434888000,1,2,13
1434888000,7424,4,8
1434888000,7481,1,13
1434888000,7508,3,8
1434974400,1,4,8
1434974400,1558,2,13
1434974400,7508,3,10
1434974400,7816,1,13
1435060800,1558,3,8
1435060800,6168,2,12
1435060800,6269,1,13
1435060800,9503,4,7
1435147200,1558,2,11
1435147200,6168,4,9
1435147200,7600,3,10
1435147200,7816,1,12
1435233600,1558,3,8
1435233600,2170,4,7
1435233600,7816,1,17
1435233600,9503,2,13
1435320000,1,1,12
1435320000,6269,3,10
1435320000,7816,4,10
1435320000,9503,2,11
1435406400,1,2,25
1435406400,288,3,18
1435406400,1558,1,28
1435406400,9534,4,14
1435492800,1,3,15
1435492800,1558,4,14
1435492800,7508,1,21
1435492800,9288,2,16
1435579200,1,1,15
1435579200,1558,3,12
1435579200,7424,2,13
1435579200,9503,4,7
1435665600,1,1,15
1435665600,2170,4,4
1435665600,9335,3,8
1435665600,9535,2,10
1435752000,2170,1,14
1435752000,6113,3,9
1435752000,9288,4,8
1435752000,9535,2,12
1435838400,1,2,9
1435838400,2170,1,13
1435838400,6113,3,9
1435838400,9535,4,7
1435924800,7424,4,8
1435924800,7636,2,10
1435924800,9503,1,11
1435924800,9535,3,9
1436011200,1,1,12
1436011200,2220,2,11
1436011200,7636,4,6
1436011200,9540,3,10
1436097600,1,2,12
1436097600,7508,4,8
1436097600,7636,3,11
1436097600,9144,1,26
1436184000,1,3,16
1436184000,7600,4,8
1436184000,7636,2,16
1436184000,9144,1,17
1436270400,1,3,19
1436270400,7600,4,13
1436270400,7636,1,26
1436270400,9144,2,23
1436356800,1,1,22
1436356800,168,3,12
1436356800,1558,2,16
1436356800,7600,4,12
1436443200,1,1,16
1436443200,1558,3,5
1436443200,6359,4,4
1436443200,9446,2,5
1436529600,1,2,9
1436529600,1558,1,11
1436529600,7543,3,6
1436529600,9335,4,5
1436616000,7481,2,12
1436616000,7636,4,7
1436616000,9288,1,17
1436616000,9531,3,7
1436702400,168,4,4
1436702400,1558,3,7
1436702400,9288,1,12
1436702400,9531,2,10
1436788800,1,3,4
1436788800,168,4,3
1436788800,6269,2,5
1436788800,7636,1,9
1436875200,1,1,7
1436875200,7636,3,4
1436875200,9144,2,5
1436875200,9549,4,4
1436961600,1,1,9
1436961600,1209,4,5
1436961600,6359,2,9
1436961600,9476,3,8
1437048000,7,2,12
1437048000,7636,1,16
1437048000,7962,3,8
1437048000,9240,4,8
1437134400,353,4,6
1437134400,1558,3,8
1437134400,7636,1,11
1437134400,9503,2,9
1437220800,1558,1,16
1437220800,7636,3,8
1437220800,7816,2,10
1437220800,9503,4,8
1437307200,1,3,7
1437307200,1558,1,8
1437307200,7481,4,6
1437307200,9503,2,8
1437393600,4873,4,5
1437393600,7600,2,8
1437393600,7636,1,11
1437393600,9288,3,8
1437480000,1,1,9
1437480000,132,3,4
1437480000,9288,2,6
1437480000,9549,4,4
1437566400,1,1,11
1437566400,7508,4,3
1437566400,7757,3,4
1437566400,9288,2,7
1437652800,6168,1,19
1437652800,7481,4,9
1437652800,7962,2,10
1437652800,9288,3,10
1437739200,1,1,13
1437739200,1558,4,8
1437739200,7636,3,10
1437739200,9288,2,10
1437825600,4,2,13
1437825600,1558,1,16
1437825600,4873,4,9
1437825600,9288,3,9
1437912000,1,1,12
1437912000,1558,2,12
1437912000,4873,4,4
1437912000,9288,3,7
1437998400,1,2,9
1437998400,288,4,7
1437998400,1558,3,8
1437998400,7481,1,12
1438084800,1,3,13
1438084800,1558,2,19
1438084800,9144,4,12
1438084800,9570,1,32
1438171200,4,4,6
1438171200,1558,1,9
1438171200,6274,3,6
1438171200,9570,2,8
1438257600,4,4,7
1438257600,1558,3,13
1438257600,7508,2,14
1438257600,7600,1,17
1438344000,4,3,9
1438344000,1558,1,18
1438344000,7600,2,11
1438344000,9446,4,7
1438430400,132,2,7
1438430400,288,4,3
1438430400,1558,1,11
1438430400,4873,3,5
1438516800,1,1,12
1438516800,1558,2,10
1438516800,8165,4,8
1438516800,9446,3,9
1438603200,1,1,21
1438603200,7,2,11
1438603200,1558,3,8
1438603200,9353,4,8
1438689600,132,2,8
1438689600,281,3,6
1438689600,7481,4,3
1438689600,9353,1,11
1438776000,1,3,7
1438776000,4,1,11
1438776000,6168,2,10
1438776000,9503,4,5
1438862400,1558,3,4
1438862400,7424,2,5
1438862400,7508,4,4
1438862400,9144,1,5
1438948800,1,1,7
1438948800,8165,3,4
1438948800,9144,2,5
1438948800,9327,4,4
1439035200,1,2,9
1439035200,7,3,5
1439035200,7508,4,4
1439035200,9478,1,9
1439121600,1,1,17
1439121600,168,4,7
1439121600,281,3,9
1439121600,7962,2,9
1439208000,1,2,13
1439208000,7,1,13
1439208000,6168,3,12
1439208000,6237,4,11
1439294400,1,1,18
1439294400,7,2,6
1439294400,1558,3,5
1439294400,6168,4,4
1439380800,1,4,6
1439380800,7,3,7
1439380800,1558,1,12
1439380800,7481,2,11
1439467200,7,3,3
1439467200,168,4,3
1439467200,8192,2,3
1439467200,9583,1,9
1439553600,4,2,4
1439553600,6168,3,4
1439553600,6359,1,10
1439553600,7962,4,4
1439640000,1558,4,5
1439640000,4873,3,5
1439640000,6168,1,8
1439640000,7962,2,8
1439726400,1,3,6
1439726400,1558,2,6
1439726400,7508,1,23
1439726400,9475,4,6
1439812800,1,1,12
1439812800,7481,4,5
1439812800,7866,3,8
1439812800,9288,2,10
1439899200,1,3,13
1439899200,7496,1,19
1439899200,9144,4,12
1439899200,9475,2,13
1439985600,2220,3,5
1439985600,7346,1,9
1439985600,9112,2,5
1439985600,9144,4,5
1440072000,1,2,9
1440072000,7,1,10
1440072000,6168,4,7
1440072000,6249,3,7
1440158400,132,1,17
1440158400,2170,3,13
1440158400,7424,2,14
1440158400,8232,4,10
1440244800,1558,2,11
1440244800,4873,3,10
1440244800,6237,1,13
1440244800,7346,4,6
1440331200,1558,1,10
1440331200,9475,3,4
1440331200,9583,4,4
1440331200,9586,2,7
1440417600,7,3,5
1440417600,6359,1,16
1440417600,9144,2,7
1440417600,9217,4,4
1440504000,1558,4,8
1440504000,9174,1,12
1440504000,9288,2,9
1440504000,9586,3,9
1440590400,1,1,14
1440590400,7760,3,7
1440590400,9353,4,7
1440590400,9586,2,8
1440676800,1,4,8
1440676800,4873,3,8
1440676800,6237,2,11
1440676800,9595,1,11
1440763200,1558,4,5
1440763200,6237,2,7
1440763200,6359,1,7
1440763200,9496,3,5
1440849600,6168,2,9
1440849600,7346,4,7
1440849600,9112,3,9
1440849600,9496,1,11
1440936000,132,1,26
1440936000,288,4,9
1440936000,4873,2,14
1440936000,9496,3,9
1441022400,1,3,7
1441022400,4873,2,10
1441022400,7508,4,7
1441022400,8232,1,12
1441108800,1,3,12
1441108800,7,1,21
1441108800,7600,4,12
1441108800,9112,2,21
1441195200,288,2,12
1441195200,7481,1,25
1441195200,9475,3,11
1441195200,9569,4,9
1441281600,1,1,9
1441281600,6155,2,9
1441281600,9174,3,6
1441281600,9521,4,5
1441368000,1,3,6
1441368000,6168,2,7
1441368000,9174,1,9
1441368000,9288,4,5
1441454400,1,1,12
1441454400,7481,2,8
1441454400,7760,3,7
1441454400,9217,4,5
1441540800,4,3,5
1441540800,56,2,6
1441540800,288,1,6
1441540800,6359,4,4
1441627200,1,1,9
1441627200,293,4,5
1441627200,9288,3,6
1441627200,9551,2,7
1441713600,7,4,5
1441713600,7481,3,6
1441713600,9288,1,11
1441713600,9612,2,7
1441800000,1,4,8
1441800000,8232,2,10
1441800000,9174,3,9
1441800000,9288,1,15
1441886400,1558,3,6
1441886400,4873,1,7
1441886400,9174,2,7
1441886400,9519,4,3
1441972800,1558,4,5
1441972800,2170,2,9
1441972800,2220,3,8
1441972800,4873,1,9
1442059200,1558,1,8
1442059200,7346,4,5
1442059200,9112,3,7
1442059200,9288,2,7
1442145600,1,1,45
1442145600,1558,4,12
1442145600,7481,3,16
1442145600,7962,2,27
1442232000,1,4,7
1442232000,7481,2,10
1442232000,7962,1,11
1442232000,9628,3,10
1442318400,1,1,16
1442318400,1558,4,9
1442318400,7962,2,10
1442318400,9620,3,9
1442404800,2220,2,7
1442404800,7760,3,5
1442404800,8232,4,5
1442404800,9571,1,7
1442491200,1,1,11
1442491200,2220,2,8
1442491200,6155,4,4
1442491200,9288,3,5
1442577600,1,1,18
1442577600,6155,3,11
1442577600,6359,2,11
1442577600,7543,4,10
1442664000,1,3,12
1442664000,7636,1,16
1442664000,9288,2,12
1442664000,9571,4,11
1442750400,7424,2,11
1442750400,7504,4,8
1442750400,7636,3,11
1442750400,7816,1,13
1442836800,7,2,9
1442836800,6322,4,7
1442836800,9304,3,7
1442836800,9620,1,10
1442923200,132,2,11
1442923200,1558,4,8
1442923200,7636,3,10
1442923200,9304,1,16
1443009600,1558,3,14
1443009600,7962,4,13
1443009600,9534,2,15
1443009600,9655,1,16
1443096000,1,1,15
1443096000,1558,4,11
1443096000,7481,3,12
1443096000,7636,2,13
1443182400,1,1,16
1443182400,1558,3,14
1443182400,6359,2,16
1443182400,9606,4,12
1443268800,1558,2,12
1443268800,2170,1,29
1443268800,7636,4,9
1443268800,9606,3,9
1443355200,1,2,10
1443355200,132,1,18
1443355200,6168,3,9
1443355200,7543,4,7
1443441600,2170,3,8
1443441600,6322,4,8
1443441600,7816,1,12
1443441600,9668,2,9
1443528000,4873,2,9
1443528000,6322,4,8
1443528000,8232,1,10
1443528000,9288,3,9
1443614400,1,4,9
1443614400,1558,1,13
1443614400,7424,3,11
1443614400,7816,2,11
1443700800,1,1,13
1443700800,7481,3,10
1443700800,7543,4,8
1443700800,7962,2,11
1443787200,1,3,14
1443787200,6155,2,17
1443787200,7481,4,13
1443787200,7816,1,18
1443873600,7424,3,14
1443873600,7481,4,12
1443873600,7636,2,19
1443873600,9112,1,21
1443960000,132,3,14
1443960000,1558,2,17
1443960000,7424,1,18
1443960000,7816,4,11
1444046400,1558,1,20
1444046400,6151,2,8
1444046400,7816,3,8
1444046400,9149,4,8
1444132800,1558,4,13
1444132800,4873,1,25
1444132800,7424,2,18
1444132800,9334,3,17
1444219200,1558,4,11
1444219200,6155,2,20
1444219200,7424,1,22
1444219200,9149,3,18
1444305600,1,1,20
1444305600,6359,4,12
1444305600,9288,2,13
1444305600,9620,3,12
1444392000,1,1,18
1444392000,1558,2,12
1444392000,9288,3,12
1444392000,9679,4,11
1444478400,1,4,9
1444478400,132,2,16
1444478400,1558,3,10
1444478400,7636,1,18
1444564800,132,1,15
1444564800,1558,4,9
1444564800,7481,2,12
1444564800,9679,3,12
1444651200,1,3,16
1444651200,7600,1,22
1444651200,9288,2,20
1444651200,9692,4,10
1444737600,1,2,15
1444737600,132,4,11
1444737600,7636,3,12
1444737600,9144,1,17
1444824000,1558,1,11
1444824000,4873,4,8
1444824000,7481,3,9
1444824000,9288,2,10
1444910400,1558,1,27
1444910400,7424,4,13
1444910400,9288,2,24
1444910400,9679,3,16
1444996800,9288,2,8
1444996800,9334,3,6
1444996800,9679,1,9
1444996800,9691,4,6
1445083200,4873,4,8
1445083200,7508,1,16
1445083200,9304,3,12
1445083200,9510,2,14
1445169600,1,1,16
1445169600,1558,3,12
1445169600,7481,2,12
1445169600,9144,4,11
1445256000,1,1,16
1445256000,7481,2,13
1445256000,7600,4,9
1445256000,9334,3,11
1445342400,1,4,9
1445342400,288,1,17
1445342400,1558,3,9
1445342400,6155,2,12
1445428800,1558,2,11
1445428800,4873,3,10
1445428800,9112,4,10
1445428800,9288,1,15
1445515200,1,4,15
1445515200,1558,3,19
1445515200,9288,2,22
1445515200,9679,1,22
1445601600,353,3,11
1445601600,4873,4,10
1445601600,7508,2,12
1445601600,9288,1,13
1445688000,1,3,8
1445688000,9288,1,9
1445688000,9571,4,7
1445688000,9679,2,8
1445774400,1,2,23
1445774400,7424,3,15
1445774400,9288,4,12
1445774400,9679,1,24
1445860800,6155,2,11
1445860800,7424,1,14
1445860800,7543,4,10
1445860800,9679,3,11
1445947200,1,3,13
1445947200,7543,2,14
1445947200,9149,4,8
1445947200,9679,1,21
1446033600,1,1,13
1446033600,4873,3,8
1446033600,9571,4,7
1446033600,9679,2,13
1446120000,7481,2,12
1446120000,9503,4,10
1446120000,9571,3,11
1446120000,9679,1,19
1446206400,1,2,11
1446206400,1558,1,21
1446206400,9668,4,8
1446206400,9679,3,9
1446292800,1,4,9
1446292800,1558,3,12
1446292800,7543,1,20
1446292800,8232,2,16
1446379200,1,4,5
1446379200,7600,1,6
1446379200,8232,2,6
1446379200,9149,3,5
1446465600,1,4,5
1446465600,6237,3,6
1446465600,7481,2,11
1446465600,9288,1,12
1446552000,4,4,7
1446552000,7481,2,9
1446552000,9503,1,11
1446552000,9711,3,7
1446638400,1558,1,11
1446638400,7481,4,7
1446638400,7543,3,8
1446638400,9571,2,9
1446724800,1,2,17
1446724800,7,1,17
1446724800,283,3,14
1446724800,6155,4,10
1446811200,1,1,17
1446811200,7,3,13
1446811200,7424,2,14
1446811200,7504,4,12
1446897600,1,2,16
1446897600,9571,4,11
1446897600,9679,3,14
1446897600,9727,1,22
1446984000,4873,2,12
1446984000,7424,3,11
1446984000,9288,4,11
1446984000,9727,1,12
1447070400,6155,4,11
1447070400,7424,2,14
1447070400,7962,3,11
1447070400,9571,1,21
1447156800,1558,1,15
1447156800,2170,4,10
1447156800,4873,2,14
1447156800,9679,3,11
1447243200,1,1,11
1447243200,1558,2,10
1447243200,6113,3,9
1447243200,6155,4,9
1447329600,1,1,22
1447329600,1558,2,19
1447329600,9679,4,13
1447329600,9727,3,14
1447416000,1558,1,16
1447416000,9353,3,13
1447416000,9571,4,13
1447416000,9679,2,14
1447502400,2170,2,20
1447502400,9353,1,21
1447502400,9571,3,18
1447502400,9679,4,16
1447588800,1,4,12
1447588800,2170,2,17
1447588800,9571,3,15
1447588800,9620,1,17
1447675200,1,1,17
1447675200,4873,2,11
1447675200,7643,3,9
1447675200,9679,4,9
1447761600,1,2,12
1447761600,4873,4,10
1447761600,6113,1,14
1447761600,9353,3,11
1447848000,1,1,15
1447848000,1558,4,7
1447848000,9353,3,8
1447848000,9679,2,10
1447934400,1,1,21
1447934400,1558,2,13
1447934400,4873,4,6
1447934400,7424,3,7
1448020800,1558,1,13
1448020800,4873,2,10
1448020800,9304,3,7
1448020800,9571,4,7
1448107200,1558,4,7
1448107200,4873,1,15
1448107200,9571,3,11
1448107200,9668,2,14
1448193600,4873,1,18
1448193600,7424,4,8
1448193600,7962,3,13
1448193600,9353,2,13
1448280000,1,3,13
1448280000,1558,2,16
1448280000,4873,1,19
1448280000,7962,4,13
1448366400,1558,1,14
1448366400,9288,3,8
1448366400,9571,4,8
1448366400,9668,2,11
1448452800,1558,3,12
1448452800,4873,4,9
1448452800,6155,1,16
1448452800,9288,2,13
1448539200,1558,2,10
1448539200,4873,4,9
1448539200,6155,1,19
1448539200,9288,3,9
1448625600,4873,4,6
1448625600,6155,1,8
1448625600,9571,2,8
1448625600,9679,3,7
1448712000,6155,2,13
1448712000,7962,3,11
1448712000,9288,1,15
1448712000,9353,4,10
1448798400,1,3,8
1448798400,132,2,11
1448798400,7543,4,7
1448798400,9353,1,13
1448884800,6155,1,14
1448884800,9288,4,9
1448884800,9503,2,11
1448884800,9679,3,11
1448971200,1558,2,18
1448971200,6155,1,26
1448971200,9626,4,9
1448971200,9679,3,16
1449057600,1,4,11
1449057600,1558,2,17
1449057600,6155,3,11
1449057600,9679,1,29
1449144000,1,3,21
1449144000,2075,1,29
1449144000,6155,4,17
1449144000,9679,2,21
1449230400,132,4,7
1449230400,1558,1,12
1449230400,2075,2,12
1449230400,9353,3,9
1449316800,1,4,7
1449316800,1558,2,10
1449316800,9620,1,11
1449316800,9668,3,8
1449403200,132,2,15
1449403200,4873,1,17
1449403200,9668,3,13
1449403200,9679,4,12
1449489600,1558,1,19
1449489600,2170,3,10
1449489600,6113,4,7
1449489600,9679,2,16
1449576000,1,4,6
1449576000,1558,1,16
1449576000,4873,3,7
1449576000,9288,2,15
1449662400,1,1,14
1449662400,6113,2,12
1449662400,7508,3,10
1449662400,7760,4,7
1449748800,1,4,8
1449748800,9288,2,8
1449748800,9304,1,23
1449748800,9334,3,8
1449835200,6113,4,8
1449835200,7543,3,8
1449835200,9144,2,9
1449835200,9304,1,17
1449921600,1558,2,12
1449921600,9304,3,11
1449921600,9668,1,14
1449921600,9679,4,7
1450008000,1,1,22
1450008000,1558,3,12
1450008000,6237,4,11
1450008000,9304,2,16
1450094400,1,2,13
1450094400,1558,3,11
1450094400,9288,1,14
1450094400,9620,4,9
1450180800,1,2,10
1450180800,9288,1,13
1450180800,9503,4,7
1450180800,9679,3,7
1450267200,7508,3,5
1450267200,9288,1,9
1450267200,9571,2,5
1450267200,9620,4,4
1450353600,1,4,7
1450353600,7,1,10
1450353600,9288,2,8
1450353600,9679,3,7
1450440000,1558,2,16
1450440000,6155,1,22
1450440000,9668,3,14
1450440000,9679,4,14
1450526400,4873,1,17
1450526400,6155,3,12
1450526400,9571,4,7
1450526400,9620,2,13
