mt_id,mt_date,mt_title,mt_starter_id,mt_start_time,mt_last_post_time,mt_invited_members,mt_to_count,mt_to_member_id,mt_replies,mt_last_msg_id,mt_first_msg_id,mt_is_draft,mt_is_deleted
187,2012-02-14T04:53:30Z,Hola,152,2012-02-14T04:53:29Z,2012-02-14T06:02:11Z,a:0:{},1,44,8,630,622,FALSE,FALSE
188,2012-02-15T20:35:04Z,Hey,14,2012-02-15T20:35:04Z,2012-02-15T20:35:04Z,a:0:{},0,108,0,631,631,FALSE,TRUE
1004,2012-11-22T01:49:06Z,Hello,1176,2012-11-22T01:49:06Z,2012-11-28T00:19:50Z,a:0:{},0,161,7,4232,4143,FALSE,FALSE
190,2012-02-17T04:39:12Z,Qualified Democracy,142,2012-02-17T04:39:12Z,2012-02-23T07:46:41Z,a:0:{},0,49,12,737,636,FALSE,FALSE
191,2012-02-18T01:40:10Z,Hola,152,2012-02-18T01:40:10Z,2012-02-18T03:47:56Z,a:0:{},1,44,1,641,640,FALSE,FALSE
192,2012-02-18T08:03:49Z,Hello,7,2012-02-18T08:03:49Z,2012-02-19T21:54:17Z,a:0:{},0,150,3,663,642,FALSE,TRUE
193,2012-02-18T12:06:48Z,Eugenics,108,2012-02-18T12:06:47Z,2012-02-20T05:14:50Z,a:0:{},1,142,5,664,643,FALSE,FALSE
194,2012-02-18T17:34:41Z,Zwart Front,13,2012-02-18T17:34:40Z,2012-02-29T15:24:18Z,a:0:{},1,91,11,871,645,FALSE,FALSE
195,2012-02-19T15:57:29Z,Probably a daft question,40,2012-02-19T15:57:29Z,2012-02-19T17:20:25Z,a:0:{},0,7,5,661,656,FALSE,FALSE
196,2012-02-20T08:30:30Z,hey,35,2012-02-20T08:30:29Z,2012-02-20T08:30:29Z,a:0:{},0,108,0,668,668,FALSE,TRUE
197,2012-02-20T22:15:43Z,Hello,108,2012-02-20T22:15:41Z,2012-02-21T03:39:11Z,a:0:{},1,158,1,679,672,FALSE,FALSE
198,2012-02-20T22:40:33Z,Your quote,140,2012-02-20T22:40:32Z,2012-02-21T04:01:45Z,a:0:{},1,158,2,681,673,FALSE,FALSE
199,2012-02-20T22:49:35Z,Saw one of your comments on black people,158,2012-02-20T22:49:35Z,2012-02-20T22:49:35Z,a:0:{},1,40,0,674,674,FALSE,FALSE
200,2012-02-21T01:42:37Z,I like your ideas,8,2012-02-21T01:42:37Z,2012-02-22T22:25:35Z,a:0:{},1,108,5,723,675,FALSE,FALSE
201,2012-02-21T02:29:56Z,Welcome,142,2012-02-21T02:29:56Z,2012-02-23T22:26:52Z,a:0:{},1,158,6,752,677,FALSE,FALSE
202,2012-02-21T04:35:39Z,Regionalism,142,2012-02-21T04:35:38Z,2012-03-15T03:26:10Z,a:0:{},1,159,10,972,685,FALSE,FALSE
203,2012-02-21T19:40:21Z,Hello,160,2012-02-21T19:40:21Z,2012-02-21T19:40:21Z,a:0:{},0,150,0,691,691,FALSE,TRUE
204,2012-02-21T19:48:57Z,Hello,160,2012-02-21T19:48:57Z,2012-02-21T19:48:57Z,a:0:{},0,65,0,692,692,FALSE,TRUE
205,2012-02-21T19:50:35Z,hello,160,2012-02-21T19:50:35Z,2012-02-21T19:50:35Z,a:0:{},0,43,0,693,693,FALSE,TRUE
206,2012-02-21T19:54:47Z,hello,160,2012-02-21T19:54:47Z,2012-02-21T21:02:12Z,a:0:{},1,6,4,702,694,FALSE,FALSE
207,2012-02-21T19:55:55Z,?,160,2012-02-21T19:55:55Z,2012-02-21T21:06:58Z,a:0:{},1,4,5,704,695,FALSE,FALSE
1483,2013-01-24T01:26:29Z,Operation Igloo Installments,65,2013-01-24T01:26:29Z,2013-01-24T01:26:29Z,a:0:{},0,1,0,5258,5258,FALSE,FALSE
209,2012-02-21T22:05:36Z,Ð Ð°Ð´Ð¸Ð¾,138,2012-02-21T22:05:36Z,2012-02-21T22:05:36Z,a:0:{},0,1,0,706,706,FALSE,FALSE
210,2012-02-22T03:24:33Z,Hey&#33;,84,2012-02-22T03:24:33Z,2012-02-22T03:24:33Z,a:0:{},1,54,0,710,710,FALSE,FALSE
218,2012-02-23T21:59:47Z,Greetings,158,2012-02-23T21:59:47Z,2012-02-24T05:59:06Z,a:0:{},0,49,2,758,749,FALSE,FALSE
212,2012-02-22T18:18:15Z,Hola,152,2012-02-22T18:18:14Z,2012-02-22T18:52:30Z,a:0:{},1,151,1,716,715,FALSE,FALSE
1472,2013-01-14T16:21:24Z,Fennofasismi,1209,2013-01-14T16:21:24Z,2013-01-15T17:07:13Z,a:0:{},0,1104,2,5214,5211,FALSE,TRUE
1511,2013-02-03T21:13:07Z,NBU DROPS RICHARD,85,2013-02-03T21:13:07Z,2013-02-03T21:13:07Z,a:0:{},0,7,0,5370,5370,FALSE,FALSE
217,2012-02-23T09:41:23Z,apologies,35,2012-02-23T09:41:22Z,2012-02-23T09:59:51Z,a:0:{},0,54,2,741,739,FALSE,TRUE
215,2012-02-23T01:31:10Z,State Atheism,108,2012-02-23T01:31:10Z,2012-02-23T04:22:28Z,a:0:{},0,61,1,725,724,FALSE,TRUE
220,2012-02-24T03:24:44Z,Hello,61,2012-02-24T03:24:44Z,2012-02-24T03:55:23Z,a:0:{},0,161,2,757,755,FALSE,FALSE
1003,2012-11-21T19:15:42Z,Hi,317,2012-11-21T19:15:42Z,2012-11-23T14:15:03Z,a:0:{},1,4,5,4162,4139,FALSE,FALSE
1392,2012-12-26T08:41:39Z,Thanks for adding me. ,72,2012-12-26T08:41:39Z,2012-12-26T13:01:06Z,a:0:{},0,0,2,4816,4814,FALSE,FALSE
223,2012-02-25T01:55:21Z,Hola,152,2012-02-25T01:55:21Z,2012-02-25T02:22:56Z,a:0:{},1,151,5,768,763,FALSE,FALSE
1817,2013-08-09T03:33:21Z,please,6199,2013-08-09T03:33:20Z,2013-08-09T03:33:20Z,a:0:{},0,1,0,6642,6642,FALSE,FALSE
226,2012-02-25T06:58:06Z,National Syndicalism,35,2012-02-25T06:58:06Z,2012-03-26T16:48:42Z,a:0:{},0,146,10,1064,771,FALSE,TRUE
227,2012-02-25T07:03:24Z,National Syndicalism,35,2012-02-25T07:03:24Z,2012-02-28T06:26:01Z,a:0:{},0,23,3,862,772,FALSE,TRUE
907,2012-10-08T01:33:08Z,European movement/Swatstika ,293,2012-10-08T01:33:08Z,2012-10-08T01:53:57Z,a:0:{},0,49,3,3777,3774,FALSE,FALSE
228,2012-02-25T12:50:57Z,Hey sorry to bug you,35,2012-02-25T12:50:57Z,2012-02-25T12:57:55Z,a:0:{},0,22,3,782,779,FALSE,TRUE
584,2012-08-02T07:11:44Z,Hey,64,2012-08-02T07:11:44Z,2012-08-04T07:52:41Z,a:0:{},1,108,3,2657,2614,FALSE,FALSE
1448,2013-01-06T11:34:28Z,Hello.,2099,2013-01-06T11:34:28Z,2013-01-07T15:37:46Z,a:0:{},0,2220,2,5101,5083,FALSE,TRUE
583,2012-08-01T21:55:17Z,question,157,2012-08-01T21:55:16Z,2012-08-02T11:26:02Z,a:0:{},0,7,1,2615,2601,FALSE,FALSE
527,2012-07-09T03:10:12Z,Notice,49,2012-07-09T03:10:12Z,2012-07-09T03:10:12Z,a:0:{},0,263,0,2251,2251,FALSE,TRUE
1818,2013-08-09T14:04:09Z,Hey,1066,2013-08-09T14:04:09Z,2013-08-09T14:04:09Z,a:0:{},1,6199,0,6646,6646,FALSE,FALSE
234,2012-02-26T16:21:20Z,"You live in Derby, UK?",40,2012-02-26T16:21:20Z,2012-02-26T17:12:55Z,a:0:{},-1,0,1,795,793,FALSE,FALSE
235,2012-02-26T16:21:24Z,Introductions,9,2012-02-26T16:21:24Z,2012-02-26T16:21:24Z,a:0:{},-1,0,0,794,794,FALSE,FALSE
237,2012-02-26T18:06:54Z,Hm,164,2012-02-26T18:06:54Z,2012-02-27T19:06:46Z,a:0:{},0,84,2,839,798,FALSE,TRUE
1469,2013-01-13T01:25:28Z,Greetings.,2336,2013-01-13T01:25:28Z,2013-01-13T02:27:54Z,a:0:{},0,0,1,5198,5197,FALSE,FALSE
240,2012-02-26T22:10:08Z,Hello,16,2012-02-26T22:10:04Z,2012-02-27T13:08:06Z,a:0:{},0,13,1,832,804,FALSE,TRUE
582,2012-08-01T17:40:24Z,_socialist_ stratocracy,161,2012-08-01T17:40:24Z,2012-08-12T02:50:22Z,a:0:{},0,279,9,2874,2594,FALSE,TRUE
243,2012-02-27T03:12:24Z,IRC,108,2012-02-27T03:12:24Z,2012-02-28T02:46:36Z,a:0:{},0,17,1,856,820,FALSE,TRUE
245,2012-02-27T06:15:29Z,hola,44,2012-02-27T06:15:29Z,2012-02-27T06:22:11Z,a:0:{},1,152,3,828,825,FALSE,FALSE
246,2012-02-27T13:15:30Z,Friend of Judikar,35,2012-02-27T13:15:30Z,2012-02-27T13:27:54Z,a:0:{},0,158,1,835,834,FALSE,TRUE
472,2012-06-29T04:34:20Z,old NS newspaper,0,2012-06-29T04:34:20Z,2012-10-26T10:56:31Z,a:0:{},0,175,4,3949,1918,FALSE,TRUE
249,2012-02-27T21:41:09Z,IRC Logs 02-15-12,108,2012-02-27T21:41:08Z,2012-02-27T21:41:08Z,a:0:{},0,35,0,846,846,FALSE,FALSE
250,2012-02-27T21:54:40Z,Heils,35,2012-02-27T21:54:40Z,2012-02-28T18:53:12Z,a:0:{},0,22,1,868,847,FALSE,TRUE
1006,2012-11-22T12:48:52Z,Austrian economics,288,2012-11-22T12:48:51Z,2012-11-23T20:18:02Z,a:0:{},0,84,4,4168,4147,FALSE,TRUE
1467,2013-01-11T21:43:42Z,igloo,7,2013-01-11T21:43:42Z,2013-01-14T12:54:19Z,a:0:{},0,991,1,5206,5185,FALSE,TRUE
254,2012-02-28T05:50:04Z,sieging &amp; heiling,23,2012-02-28T05:50:04Z,2012-03-01T00:31:58Z,a:0:{},1,9,2,872,861,FALSE,FALSE
255,2012-02-29T03:06:27Z,Hello,7,2012-02-29T03:06:27Z,2012-02-29T03:06:27Z,a:0:{},0,84,0,870,870,FALSE,TRUE
256,2012-03-01T00:58:12Z,Hello,35,2012-03-01T00:58:12Z,2012-04-25T06:16:36Z,a:0:{},0,168,4,1409,873,FALSE,TRUE
257,2012-03-01T16:30:56Z,Hey,152,2012-03-01T16:30:56Z,2012-03-01T19:00:13Z,a:0:{},1,108,1,878,877,FALSE,FALSE
1466,2013-01-11T17:27:12Z,Come now,2457,2013-01-11T17:27:12Z,2013-01-13T01:07:11Z,a:0:{},1,2319,7,5196,5183,FALSE,FALSE
261,2012-03-04T15:50:53Z,Stamp,22,2012-03-04T15:50:53Z,2012-03-04T20:15:44Z,a:0:{},1,54,5,897,892,FALSE,FALSE
267,2012-03-06T16:47:26Z,syndicalism?,161,2012-03-06T16:47:26Z,2012-03-07T16:38:06Z,a:0:{},0,91,2,917,908,FALSE,TRUE
268,2012-03-06T21:38:04Z,A silly question,152,2012-03-06T21:38:03Z,2012-03-07T03:24:37Z,a:0:{},1,4,4,913,909,FALSE,FALSE
269,2012-03-07T03:34:23Z,Hey,152,2012-03-07T03:34:23Z,2012-03-07T04:12:37Z,a:0:{},1,44,1,915,914,FALSE,FALSE
270,2012-03-07T18:44:15Z,Excuse me,19,2012-03-07T18:44:15Z,2012-03-07T23:23:55Z,a:0:{},0,16,1,919,918,FALSE,FALSE
442,2012-06-19T22:32:16Z,Just to keep you in the know,4,2012-06-19T22:32:16Z,2012-09-29T10:28:24Z,a:0:{},1,240,21,3680,1730,FALSE,FALSE
273,2012-03-09T06:33:42Z,Regarding Anonymous.,65,2012-03-09T06:33:42Z,2012-03-09T14:26:02Z,a:0:{},0,1,2,927,924,FALSE,FALSE
530,2012-07-10T14:11:40Z,Hi,315,2012-07-10T14:11:40Z,2012-07-23T14:53:00Z,a:0:{},0,132,30,2494,2295,FALSE,FALSE
274,2012-03-09T22:10:41Z,Hi,152,2012-03-09T22:10:41Z,2012-03-09T22:19:43Z,a:0:{},1,91,1,933,932,FALSE,FALSE
275,2012-03-10T13:05:50Z,video department,175,2012-03-10T13:05:50Z,2012-03-10T13:05:50Z,a:0:{},0,1,0,934,934,FALSE,FALSE
276,2012-03-10T20:13:41Z,Belgium,161,2012-03-10T20:13:41Z,2012-03-10T20:28:37Z,a:0:{},0,9,1,936,935,FALSE,TRUE
277,2012-03-11T19:11:17Z,Just a thought,132,2012-03-11T19:11:16Z,2012-03-11T22:04:06Z,a:0:{},0,2,1,947,938,FALSE,TRUE
279,2012-03-12T06:09:07Z,God dag,142,2012-03-12T06:09:07Z,2012-03-12T17:22:47Z,a:0:{},0,0,1,957,948,FALSE,FALSE
1513,2013-02-04T01:00:34Z,Hi,146,2013-02-04T01:00:34Z,2013-02-25T03:01:11Z,a:0:{},1,2820,2,5651,5372,FALSE,FALSE
283,2012-03-13T00:24:01Z,Dutch NS,161,2012-03-13T00:24:01Z,2012-03-13T14:54:39Z,a:0:{},0,13,1,963,962,FALSE,TRUE
440,2012-06-18T23:37:52Z,Nice job,8,2012-06-18T23:37:52Z,2012-06-18T23:37:52Z,a:0:{},1,84,0,1714,1714,FALSE,FALSE
288,2012-03-17T02:47:32Z,Hey,0,2012-03-17T02:47:32Z,2012-03-17T02:47:32Z,a:0:{},0,84,0,980,980,FALSE,TRUE
289,2012-03-17T20:06:37Z,ahem,7,2012-03-17T20:06:37Z,2012-03-19T20:50:36Z,a:0:{},0,19,2,1024,981,FALSE,TRUE
290,2012-03-18T01:14:40Z,Socialist Phalanx,140,2012-03-18T01:14:40Z,2012-03-18T18:56:09Z,a:0:{},1,182,4,986,982,FALSE,FALSE
291,2012-03-18T22:42:00Z,Your current ideology,161,2012-03-18T22:42:00Z,2012-03-19T03:35:30Z,a:0:{},0,140,6,1010,987,FALSE,TRUE
581,2012-08-01T09:15:36Z,Manifeshtoos,35,2012-08-01T09:15:36Z,2012-08-01T10:39:09Z,a:0:{},0,65,1,2592,2591,FALSE,TRUE
704,2012-09-01T21:49:06Z,no,7,2012-09-01T21:49:06Z,2012-09-01T21:52:25Z,a:0:{},0,446,1,3219,3218,FALSE,TRUE
298,2012-03-22T08:34:56Z,Greetings,158,2012-03-22T08:34:56Z,2012-03-27T13:24:00Z,a:0:{},1,72,2,1076,1037,FALSE,FALSE
299,2012-03-23T17:28:58Z,1,53,2012-03-23T17:28:58Z,2012-03-23T17:28:58Z,a:0:{},0,0,0,1042,1042,FALSE,FALSE
300,2012-03-23T18:55:06Z,Hey,174,2012-03-23T18:55:06Z,2012-03-23T19:47:04Z,a:0:{},1,11,2,1045,1043,FALSE,FALSE
301,2012-03-23T22:46:05Z,Flag,67,2012-03-23T22:46:04Z,2012-03-27T14:36:59Z,a:0:{},0,13,5,1081,1046,FALSE,TRUE
302,2012-03-24T10:08:04Z,Un favor,130,2012-03-24T10:08:03Z,2012-03-31T23:09:55Z,a:0:{},0,173,4,1149,1049,FALSE,TRUE
303,2012-03-24T20:47:56Z,Reaktion article,100,2012-03-24T20:47:56Z,2012-03-24T20:47:56Z,a:0:{},0,35,0,1051,1051,FALSE,FALSE
304,2012-03-24T21:58:10Z,Radio show,7,2012-03-24T21:58:10Z,2012-03-27T14:07:41Z,a:0:{},0,112,1,1080,1052,FALSE,TRUE
305,2012-03-25T04:38:37Z,hey,61,2012-03-25T04:38:37Z,2012-03-25T14:56:29Z,a:0:{},1,84,1,1056,1055,FALSE,FALSE
306,2012-03-26T12:31:33Z,Â¿?,44,2012-03-26T12:31:33Z,2012-03-26T12:37:34Z,a:0:{},1,11,4,1062,1058,FALSE,FALSE
307,2012-03-26T19:09:53Z,Observant,11,2012-03-26T19:09:52Z,2012-03-26T19:31:54Z,a:0:{},0,14,6,1072,1066,FALSE,FALSE
309,2012-03-27T06:20:41Z,Qld elections,65,2012-03-27T06:20:41Z,2012-03-27T06:20:41Z,a:0:{},1,64,0,1075,1075,FALSE,FALSE
310,2012-03-27T13:32:42Z,Wondering about your ideology,65,2012-03-27T13:32:42Z,2012-03-27T13:37:53Z,a:0:{},1,130,1,1079,1077,FALSE,FALSE
311,2012-03-27T13:37:11Z,Multiracial Mierce?,65,2012-03-27T13:37:11Z,2012-03-27T14:39:32Z,a:0:{},1,4,1,1082,1078,FALSE,FALSE
312,2012-03-28T06:19:41Z,^_^,191,2012-03-28T06:19:41Z,2012-04-11T07:10:47Z,a:0:{},1,84,13,1255,1083,FALSE,FALSE
313,2012-03-28T16:25:09Z,hi,13,2012-03-28T16:25:09Z,2012-03-28T16:25:43Z,a:0:{},1,191,1,1087,1086,FALSE,FALSE
314,2012-03-28T16:26:17Z,^_^,191,2012-03-28T16:26:17Z,2012-03-28T16:42:19Z,a:0:{},1,101,6,1094,1088,FALSE,FALSE
315,2012-03-29T09:26:40Z,Boers,35,2012-03-29T09:26:40Z,2012-03-29T09:26:40Z,a:0:{},0,13,0,1098,1098,FALSE,TRUE
316,2012-03-29T12:22:37Z,Evolution,197,2012-03-29T12:22:37Z,2012-03-29T12:22:37Z,a:0:{},1,108,0,1100,1100,FALSE,FALSE
317,2012-03-29T15:22:10Z,Hallo,197,2012-03-29T15:22:10Z,2012-03-29T15:30:00Z,a:0:{},1,2,6,1109,1102,FALSE,FALSE
318,2012-03-29T15:22:50Z,Hmm..,197,2012-03-29T15:22:49Z,2012-03-29T17:08:37Z,a:0:{},0,130,2,1111,1103,FALSE,FALSE
319,2012-03-29T19:47:16Z,&#39;Ideal State&#39;,197,2012-03-29T19:47:16Z,2012-03-31T09:19:17Z,a:0:{},1,9,1,1143,1114,FALSE,FALSE
320,2012-03-30T12:36:10Z,Skype,197,2012-03-30T12:36:10Z,2012-03-30T13:54:23Z,a:0:{},1,2,2,1119,1116,FALSE,FALSE
916,2012-10-12T04:21:12Z,Hey,805,2012-10-12T04:21:12Z,2012-10-12T04:21:12Z,a:0:{},0,234,0,3826,3826,FALSE,TRUE
579,2012-08-01T06:14:09Z,Hi,64,2012-08-01T06:14:09Z,2012-08-13T03:51:20Z,a:0:{},1,317,1,2921,2588,FALSE,FALSE
324,2012-03-30T18:00:53Z,^_^,191,2012-03-30T18:00:53Z,2012-03-30T18:00:53Z,a:0:{},1,142,0,1138,1138,FALSE,FALSE
325,2012-03-30T18:21:42Z,^_^,191,2012-03-30T18:21:42Z,2012-03-30T18:21:42Z,a:0:{},1,84,0,1140,1140,FALSE,FALSE
326,2012-03-31T22:04:13Z,Hei&#33;,197,2012-03-31T22:04:13Z,2012-04-01T18:05:12Z,a:0:{},1,61,7,1159,1146,FALSE,FALSE
327,2012-04-01T13:14:38Z,Hmm,197,2012-04-01T13:14:38Z,2012-04-01T17:22:06Z,a:0:{},1,9,2,1157,1155,FALSE,FALSE
328,2012-04-01T17:25:26Z,About quote from my e-mail,139,2012-04-01T17:25:26Z,2012-04-02T04:14:38Z,a:0:{},1,7,2,1167,1158,FALSE,FALSE
918,2012-10-12T17:48:56Z,Hey there,72,2012-10-12T17:48:56Z,2012-10-17T03:15:38Z,a:0:{},1,1080,3,3884,3829,FALSE,FALSE
917,2012-10-12T17:28:43Z,Hey,805,2012-10-12T17:28:43Z,2012-10-12T17:28:43Z,a:0:{},0,1080,0,3828,3828,FALSE,TRUE
330,2012-04-01T23:03:25Z,Signature size,1,2012-04-01T23:03:25Z,2012-04-01T23:03:25Z,a:0:{},0,190,0,1164,1164,FALSE,TRUE
332,2012-04-02T12:25:38Z,OH HAI&#33; ^_^,191,2012-04-02T12:25:37Z,2012-04-02T12:31:50Z,a:0:{},1,101,1,1169,1168,FALSE,FALSE
333,2012-04-03T22:50:09Z,Church,35,2012-04-03T22:50:08Z,2012-04-15T09:19:04Z,a:0:{},0,61,18,1308,1172,FALSE,TRUE
334,2012-04-04T00:04:40Z,skype,35,2012-04-04T00:04:40Z,2012-04-10T00:20:57Z,a:0:{},0,158,2,1233,1173,FALSE,TRUE
335,2012-04-04T00:16:12Z,Delete topic ,190,2012-04-04T00:16:11Z,2012-04-04T00:39:42Z,a:0:{},0,35,1,1176,1175,FALSE,FALSE
337,2012-04-08T22:22:47Z,Get on Skype,197,2012-04-08T22:22:47Z,2012-04-08T22:22:47Z,a:0:{},0,3,0,1197,1197,FALSE,TRUE
338,2012-04-08T22:59:44Z,Greetings,197,2012-04-08T22:59:42Z,2012-04-10T11:39:26Z,a:0:{},1,158,5,1246,1198,FALSE,FALSE
339,2012-04-09T00:30:05Z,Now that we&#39;re back in a sane place...,161,2012-04-09T00:30:05Z,2012-04-09T17:17:10Z,a:0:{},0,140,5,1215,1199,FALSE,TRUE
340,2012-04-09T00:35:54Z,Hallo,197,2012-04-09T00:35:54Z,2012-04-09T00:35:54Z,a:0:{},1,3,0,1200,1200,FALSE,FALSE
341,2012-04-09T03:45:38Z,Good day,197,2012-04-09T03:45:38Z,2012-04-09T03:45:38Z,a:0:{},1,112,0,1206,1206,FALSE,FALSE
342,2012-04-09T06:16:37Z,Nationalism,142,2012-04-09T06:16:37Z,2012-04-09T21:36:45Z,a:0:{},1,197,2,1227,1208,FALSE,FALSE
343,2012-04-09T18:04:06Z,Continuing the discussion of Eurasianism,161,2012-04-09T18:04:06Z,2012-04-10T02:37:55Z,a:0:{},0,205,12,1241,1216,FALSE,TRUE
1459,2013-01-09T23:41:51Z,Î•Î´ÏŽ Î½Î± ÏƒÎµ Î´ÏŽ&#33;,2345,2013-01-09T23:41:51Z,2013-01-11T19:21:36Z,a:0:{},0,283,4,5184,5152,FALSE,FALSE
345,2012-04-12T19:52:12Z,Introductions are important,1,2012-04-12T19:52:12Z,2012-04-12T19:56:56Z,a:0:{},0,206,1,1258,1257,FALSE,TRUE
346,2012-04-12T20:32:47Z,indiana,157,2012-04-12T20:32:47Z,2012-04-14T06:33:36Z,a:0:{},0,35,3,1280,1259,FALSE,FALSE
348,2012-04-14T05:14:00Z,Bonjour L&#39;ami.,206,2012-04-14T05:14:00Z,2012-05-13T16:17:29Z,a:0:{},0,67,9,1501,1275,FALSE,FALSE
349,2012-04-14T18:06:35Z,So it begins,132,2012-04-14T18:06:35Z,2012-06-19T15:52:33Z,a:0:{},0,207,58,1729,1286,FALSE,TRUE
350,2012-04-15T01:25:21Z,This song,61,2012-04-15T01:25:21Z,2012-04-15T09:45:36Z,a:0:{},0,132,1,1309,1303,FALSE,FALSE
351,2012-04-15T19:35:10Z,NAtional Revolutionary articles,205,2012-04-15T19:35:10Z,2012-04-16T07:08:23Z,a:0:{},1,91,1,1321,1314,FALSE,FALSE
353,2012-04-17T00:57:14Z,Colorado,0,2012-04-17T00:57:14Z,2012-04-26T00:33:33Z,a:0:{},0,133,6,1416,1338,FALSE,TRUE
354,2012-04-18T03:03:51Z,AIM,164,2012-04-18T03:03:51Z,2012-04-18T03:10:26Z,a:0:{},0,61,1,1354,1353,FALSE,TRUE
355,2012-04-18T03:31:02Z,WiB,61,2012-04-18T03:31:01Z,2012-04-19T02:12:24Z,a:0:{},1,9,2,1362,1355,FALSE,FALSE
357,2012-04-19T01:57:27Z,Spreading Reaktion,0,2012-04-19T01:57:27Z,2012-04-19T01:57:53Z,a:0:{},0,2,1,1361,1360,FALSE,TRUE
358,2012-04-21T00:17:47Z,Pozdrav,0,2012-04-21T00:17:47Z,2012-05-25T22:45:13Z,a:0:{},0,56,2,1612,1363,FALSE,TRUE
441,2012-06-19T05:13:13Z,a question concerning your political party,236,2012-06-19T05:13:13Z,2012-06-19T12:18:42Z,a:0:{},0,7,5,1721,1716,FALSE,FALSE
439,2012-06-18T14:48:06Z,Capitalism and Nationalism,267,2012-06-18T14:48:06Z,2012-06-18T14:48:06Z,a:0:{},1,191,0,1712,1712,FALSE,FALSE
360,2012-04-22T02:42:52Z,C.S. Lewis,108,2012-04-22T02:42:51Z,2012-04-22T03:21:48Z,a:0:{},0,161,6,1375,1369,FALSE,FALSE
361,2012-04-23T00:00:24Z,skype,35,2012-04-23T00:00:24Z,2012-04-23T00:00:24Z,a:0:{},0,142,0,1378,1378,FALSE,TRUE
1457,2013-01-09T17:29:00Z,Hi&#33;,2099,2013-01-09T17:29:00Z,2013-01-09T17:29:00Z,a:0:{},1,1109,0,5144,5144,FALSE,FALSE
363,2012-04-23T07:34:08Z,hi,44,2012-04-23T07:34:08Z,2012-04-23T13:04:56Z,a:0:{},0,130,1,1385,1384,FALSE,FALSE
364,2012-04-24T01:55:58Z,Nazis,142,2012-04-24T01:55:58Z,2012-04-25T15:07:13Z,a:0:{},0,0,1,1413,1386,FALSE,FALSE
438,2012-06-18T14:45:32Z,Nietzsche,67,2012-06-18T14:45:32Z,2012-06-18T14:45:32Z,a:0:{},0,272,0,1711,1711,FALSE,TRUE
366,2012-04-25T19:50:17Z,123,138,2012-04-25T19:50:16Z,2012-04-25T19:50:16Z,a:0:{},0,49,0,1415,1415,FALSE,FALSE
367,2012-04-26T11:43:05Z,This is ground control...,35,2012-04-26T11:43:05Z,2012-07-16T04:55:00Z,a:0:{},0,23,9,2415,1417,FALSE,TRUE
368,2012-04-26T15:54:47Z,Stick this in your pipe and smoke it&#33;,84,2012-04-26T15:54:47Z,2012-04-26T15:54:47Z,a:0:{},1,91,0,1418,1418,FALSE,FALSE
370,2012-04-30T21:56:53Z,ÐÐ¾Ð¼ÐµÑ€,138,2012-04-30T21:56:53Z,2012-04-30T23:09:54Z,a:0:{},0,49,1,1444,1443,FALSE,FALSE
1512,2013-02-03T22:20:54Z,Favourite bible verses,288,2013-02-03T22:20:52Z,2013-05-04T01:09:19Z,a:0:{},0,49,1,6103,5371,FALSE,TRUE
703,2012-09-01T21:42:23Z,Faggot,0,2012-09-01T21:42:23Z,2012-09-01T22:47:33Z,a:0:{},0,446,8,3226,3216,FALSE,TRUE
374,2012-05-04T00:52:10Z,hi,146,2012-05-04T00:52:10Z,2012-05-04T00:52:10Z,a:0:{},0,0,0,1457,1457,FALSE,FALSE
375,2012-05-04T14:26:50Z,Joining the IM skype,65,2012-05-04T14:26:50Z,2012-05-05T09:58:33Z,a:0:{},1,9,2,1463,1459,FALSE,FALSE
376,2012-05-06T06:34:46Z,Joinging the IM Skype,65,2012-05-06T06:34:45Z,2012-05-06T06:34:45Z,a:0:{},0,1,0,1464,1464,FALSE,FALSE
377,2012-05-06T14:45:16Z,Sound of resistance,13,2012-05-06T14:45:16Z,2012-05-06T15:11:23Z,a:0:{},1,91,3,1470,1467,FALSE,FALSE
378,2012-05-09T03:05:23Z,Hail,48,2012-05-09T03:05:23Z,2012-05-09T03:05:23Z,a:0:{},1,84,0,1473,1473,FALSE,FALSE
379,2012-05-09T03:05:26Z,Hail,48,2012-05-09T03:05:26Z,2012-05-09T03:05:26Z,a:0:{},1,84,0,1474,1474,FALSE,FALSE
380,2012-05-09T03:05:28Z,Hail,48,2012-05-09T03:05:28Z,2012-05-10T03:28:50Z,a:0:{},1,84,4,1482,1475,FALSE,FALSE
381,2012-05-09T21:25:06Z,"Hey, its Jacob Rutledge",35,2012-05-09T21:25:06Z,2012-05-09T21:25:06Z,a:0:{},0,197,0,1477,1477,FALSE,TRUE
382,2012-05-10T01:04:11Z,malformed ID,7,2012-05-10T01:04:11Z,2012-05-10T01:45:13Z,a:0:{},0,168,1,1481,1480,FALSE,TRUE
383,2012-05-10T07:23:39Z,blocked links,168,2012-05-10T07:23:39Z,2012-05-10T08:51:44Z,a:0:{},0,7,1,1484,1483,FALSE,FALSE
384,2012-05-10T23:55:49Z,Black corps,48,2012-05-10T23:55:49Z,2012-05-19T16:29:57Z,a:0:{},0,1,7,1551,1485,FALSE,FALSE
386,2012-05-12T19:47:50Z,academic journal access,168,2012-05-12T19:47:50Z,2012-05-12T20:52:34Z,a:0:{},0,68,1,1496,1494,FALSE,FALSE
1481,2013-01-22T22:32:53Z,Yo,2288,2013-01-22T22:32:53Z,2013-01-24T06:48:18Z,a:0:{},0,0,5,5260,5240,FALSE,FALSE
