mt_id,mt_date,mt_title,mt_starter_id,mt_start_time,mt_last_post_time,mt_to_count,mt_to_member_id,mt_replies,mt_first_msg_id,mt_is_draft,mt_is_deleted
207,2012-02-21T19:55:55Z,?,160,2012-02-21T19:55:55Z,2012-02-21T21:06:58Z,2,4,5,695,FALSE,FALSE
1483,2013-01-24T01:26:29Z,Operation Igloo Installments,65,2013-01-24T01:26:29Z,2013-01-24T01:26:29Z,1,1,0,5258,FALSE,FALSE
209,2012-02-21T22:05:36Z,Радио,0,2012-02-21T22:05:36Z,2012-02-21T22:05:36Z,1,1,0,706,FALSE,FALSE
210,2012-02-22T03:24:33Z,Hey&#33;,84,2012-02-22T03:24:33Z,2012-02-22T03:24:33Z,2,54,0,710,FALSE,FALSE
218,2012-02-23T21:59:47Z,Greetings,158,2012-02-23T21:59:47Z,2012-02-24T05:59:06Z,1,49,2,749,FALSE,FALSE
212,2012-02-22T18:18:15Z,Hola,0,2012-02-22T18:18:14Z,2012-02-22T18:52:30Z,2,151,1,715,FALSE,FALSE
1472,2013-01-14T16:21:24Z,Fennofasismi,1209,2013-01-14T16:21:24Z,2013-01-15T17:07:13Z,1,1104,2,5211,FALSE,TRUE
1511,2013-02-03T21:13:07Z,NBU DROPS RICHARD,85,2013-02-03T21:13:07Z,2013-02-03T21:13:07Z,1,7,0,5370,FALSE,FALSE
217,2012-02-23T09:41:23Z,apologies,35,2012-02-23T09:41:22Z,2012-02-23T09:59:51Z,1,54,2,739,FALSE,TRUE
215,2012-02-23T01:31:10Z,State Atheism,108,2012-02-23T01:31:10Z,2012-02-23T04:22:28Z,1,61,1,724,FALSE,TRUE
220,2012-02-24T03:24:44Z,Hello,61,2012-02-24T03:24:44Z,2012-02-24T03:55:23Z,1,161,2,755,FALSE,FALSE
1003,2012-11-21T19:15:42Z,Hi,317,2012-11-21T19:15:42Z,2012-11-23T14:15:03Z,2,4,5,4139,FALSE,FALSE
1392,2012-12-26T08:41:39Z,Thanks for adding me. ,72,2012-12-26T08:41:39Z,2012-12-26T13:01:06Z,1,0,2,4814,FALSE,FALSE
223,2012-02-25T01:55:21Z,Hola,0,2012-02-25T01:55:21Z,2012-02-25T02:22:56Z,2,151,5,763,FALSE,FALSE
1817,2013-08-09T03:33:21Z,please,6199,2013-08-09T03:33:20Z,2013-08-09T03:33:20Z,1,1,0,6642,FALSE,FALSE
226,2012-02-25T06:58:06Z,National Syndicalism,35,2012-02-25T06:58:06Z,2012-03-26T16:48:42Z,1,146,10,771,FALSE,TRUE
227,2012-02-25T07:03:24Z,National Syndicalism,35,2012-02-25T07:03:24Z,2012-02-28T06:26:01Z,1,23,3,772,FALSE,TRUE
907,2012-10-08T01:33:08Z,European movement/Swatstika ,293,2012-10-08T01:33:08Z,2012-10-08T01:53:57Z,1,49,3,3774,FALSE,FALSE
228,2012-02-25T12:50:57Z,Hey sorry to bug you,35,2012-02-25T12:50:57Z,2012-02-25T12:57:55Z,1,22,3,779,FALSE,TRUE
584,2012-08-02T07:11:44Z,Hey,64,2012-08-02T07:11:44Z,2012-08-04T07:52:41Z,2,108,3,2614,FALSE,FALSE
1448,2013-01-06T11:34:28Z,Hello.,2099,2013-01-06T11:34:28Z,2013-01-07T15:37:46Z,1,2220,2,5083,FALSE,TRUE
583,2012-08-01T21:55:17Z,question,0,2012-08-01T21:55:16Z,2012-08-02T11:26:02Z,1,7,1,2601,FALSE,FALSE
527,2012-07-09T03:10:12Z,Notice,49,2012-07-09T03:10:12Z,2012-07-09T03:10:12Z,1,263,0,2251,FALSE,TRUE
1818,2013-08-09T14:04:09Z,Hey,1066,2013-08-09T14:04:09Z,2013-08-09T14:04:09Z,2,6199,0,6646,FALSE,FALSE
234,2012-02-26T16:21:20Z,"You live in Derby, UK?",40,2012-02-26T16:21:20Z,2012-02-26T17:12:55Z,1,0,1,793,FALSE,FALSE
235,2012-02-26T16:21:24Z,Introductions,9,2012-02-26T16:21:24Z,2012-02-26T16:21:24Z,1,0,0,794,FALSE,FALSE
237,2012-02-26T18:06:54Z,Hm,164,2012-02-26T18:06:54Z,2012-02-27T19:06:46Z,1,84,2,798,FALSE,TRUE
1469,2013-01-13T01:25:28Z,Greetings.,0,2013-01-13T01:25:28Z,2013-01-13T02:27:54Z,1,0,1,5197,FALSE,FALSE
240,2012-02-26T22:10:08Z,Hello,16,2012-02-26T22:10:04Z,2012-02-27T13:08:06Z,1,13,1,804,FALSE,TRUE
582,2012-08-01T17:40:24Z,_socialist_ stratocracy,161,2012-08-01T17:40:24Z,2012-08-12T02:50:22Z,1,279,9,2594,FALSE,TRUE
243,2012-02-27T03:12:24Z,IRC,108,2012-02-27T03:12:24Z,2012-02-28T02:46:36Z,1,17,1,820,FALSE,TRUE
245,2012-02-27T06:15:29Z,hola,44,2012-02-27T06:15:29Z,2012-02-27T06:22:11Z,2,152,3,825,FALSE,FALSE
246,2012-02-27T13:15:30Z,Friend of Judikar,35,2012-02-27T13:15:30Z,2012-02-27T13:27:54Z,1,158,1,834,FALSE,TRUE
472,2012-06-29T04:34:20Z,old NS newspaper,0,2012-06-29T04:34:20Z,2012-10-26T10:56:31Z,1,175,4,1918,FALSE,TRUE
249,2012-02-27T21:41:09Z,IRC Logs 02-15-12,108,2012-02-27T21:41:08Z,2012-02-27T21:41:08Z,1,35,0,846,FALSE,FALSE
250,2012-02-27T21:54:40Z,Heils,35,2012-02-27T21:54:40Z,2012-02-28T18:53:12Z,1,22,1,847,FALSE,TRUE
1006,2012-11-22T12:48:52Z,Austrian economics,288,2012-11-22T12:48:51Z,2012-11-23T20:18:02Z,1,84,4,4147,FALSE,TRUE
1467,2013-01-11T21:43:42Z,igloo,7,2013-01-11T21:43:42Z,2013-01-14T12:54:19Z,1,991,1,5185,FALSE,TRUE
254,2012-02-28T05:50:04Z,sieging &amp; heiling,23,2012-02-28T05:50:04Z,2012-03-01T00:31:58Z,2,9,2,861,FALSE,FALSE
255,2012-02-29T03:06:27Z,Hello,7,2012-02-29T03:06:27Z,2012-02-29T03:06:27Z,1,84,0,870,FALSE,TRUE
256,2012-03-01T00:58:12Z,Hello,35,2012-03-01T00:58:12Z,2012-04-25T06:16:36Z,1,168,4,873,FALSE,TRUE
257,2012-03-01T16:30:56Z,Hey,0,2012-03-01T16:30:56Z,2012-03-01T19:00:13Z,2,108,1,877,FALSE,FALSE
1466,2013-01-11T17:27:12Z,Come now,2457,2013-01-11T17:27:12Z,2013-01-13T01:07:11Z,2,2319,7,5183,FALSE,FALSE
261,2012-03-04T15:50:53Z,Stamp,0,2012-03-04T15:50:53Z,2012-03-04T20:15:45Z,2,54,5,892,FALSE,FALSE
267,2012-03-06T16:47:26Z,syndicalism?,161,2012-03-06T16:47:26Z,2012-03-07T16:38:06Z,1,91,2,908,FALSE,TRUE
268,2012-03-06T21:38:04Z,A silly question,0,2012-03-06T21:38:03Z,2012-03-07T03:24:37Z,2,4,4,909,FALSE,FALSE
269,2012-03-07T03:34:23Z,Hey,0,2012-03-07T03:34:23Z,2012-03-07T04:12:37Z,2,44,1,914,FALSE,FALSE
270,2012-03-07T18:44:15Z,Excuse me,19,2012-03-07T18:44:15Z,2012-03-07T23:23:55Z,1,16,1,918,FALSE,FALSE
442,2012-06-19T22:32:16Z,Just to keep you in the know,4,2012-06-19T22:32:16Z,2012-09-29T10:28:24Z,2,240,21,1730,FALSE,FALSE
273,2012-03-09T06:33:42Z,Regarding Anonymous.,65,2012-03-09T06:33:42Z,2012-03-09T14:26:02Z,1,1,2,924,FALSE,FALSE
530,2012-07-10T14:11:40Z,Hi,315,2012-07-10T14:11:40Z,2012-07-23T14:53:00Z,1,132,30,2295,FALSE,FALSE
274,2012-03-09T22:10:41Z,Hi,0,2012-03-09T22:10:41Z,2012-03-09T22:19:43Z,2,91,1,932,FALSE,FALSE
275,2012-03-10T13:05:50Z,video department,0,2012-03-10T13:05:50Z,2012-03-10T13:05:50Z,1,1,0,934,FALSE,FALSE
276,2012-03-10T20:13:41Z,Belgium,161,2012-03-10T20:13:41Z,2012-03-10T20:28:37Z,1,9,1,935,FALSE,TRUE
277,2012-03-11T19:11:17Z,Just a thought,132,2012-03-11T19:11:16Z,2012-03-11T22:04:06Z,1,2,1,938,FALSE,TRUE
279,2012-03-12T06:09:07Z,God dag,142,2012-03-12T06:09:07Z,2012-03-12T17:22:47Z,1,0,1,948,FALSE,FALSE
1513,2013-02-04T01:00:34Z,Hi,146,2013-02-04T01:00:34Z,2013-02-25T03:01:11Z,2,2820,2,5372,FALSE,FALSE
283,2012-03-13T00:24:01Z,Dutch NS,161,2012-03-13T00:24:01Z,2012-03-13T14:54:39Z,1,13,1,962,FALSE,TRUE
440,2012-06-18T23:37:52Z,Nice job,8,2012-06-18T23:37:52Z,2012-06-18T23:37:52Z,2,84,0,1714,FALSE,FALSE
288,2012-03-17T02:47:32Z,Hey,0,2012-03-17T02:47:32Z,2012-03-17T02:47:32Z,1,84,0,980,FALSE,TRUE
289,2012-03-17T20:06:37Z,ahem,7,2012-03-17T20:06:37Z,2012-03-19T20:50:36Z,1,19,2,981,FALSE,TRUE
290,2012-03-18T01:14:40Z,Socialist Phalanx,140,2012-03-18T01:14:40Z,2012-03-18T18:56:09Z,2,182,4,982,FALSE,FALSE
291,2012-03-18T22:42:00Z,Your current ideology,161,2012-03-18T22:42:00Z,2012-03-19T03:35:30Z,1,140,6,987,FALSE,TRUE
581,2012-08-01T09:15:36Z,Manifeshtoos,35,2012-08-01T09:15:36Z,2012-08-01T10:39:09Z,1,65,1,2591,FALSE,TRUE
704,2012-09-01T21:49:06Z,no,7,2012-09-01T21:49:06Z,2012-09-01T21:52:25Z,1,446,1,3218,FALSE,TRUE
298,2012-03-22T08:34:56Z,Greetings,158,2012-03-22T08:34:56Z,2012-03-27T13:24:00Z,2,72,2,1037,FALSE,FALSE
299,2012-03-23T17:28:58Z,1,53,2012-03-23T17:28:58Z,2012-03-23T17:28:58Z,1,0,0,1042,FALSE,FALSE
300,2012-03-23T18:55:06Z,Hey,0,2012-03-23T18:55:06Z,2012-03-23T19:47:04Z,2,11,2,1043,FALSE,FALSE
301,2012-03-23T22:46:05Z,Flag,67,2012-03-23T22:46:04Z,2012-03-27T14:36:59Z,1,13,5,1046,FALSE,TRUE
302,2012-03-24T10:08:04Z,Un favor,130,2012-03-24T10:08:03Z,2012-03-31T23:09:55Z,1,173,4,1049,FALSE,TRUE
303,2012-03-24T20:47:56Z,Reaktion article,100,2012-03-24T20:47:56Z,2012-03-24T20:47:56Z,1,35,0,1051,FALSE,FALSE
304,2012-03-24T21:58:10Z,Radio show,7,2012-03-24T21:58:10Z,2012-03-27T14:07:41Z,1,112,1,1052,FALSE,TRUE
305,2012-03-25T04:38:37Z,hey,61,2012-03-25T04:38:37Z,2012-03-25T14:56:29Z,2,84,1,1055,FALSE,FALSE
306,2012-03-26T12:31:33Z,¿?,44,2012-03-26T12:31:33Z,2012-03-26T12:37:34Z,2,11,4,1058,FALSE,FALSE
307,2012-03-26T19:09:53Z,Observant,11,2012-03-26T19:09:52Z,2012-03-26T19:31:54Z,1,14,6,1066,FALSE,FALSE
309,2012-03-27T06:20:41Z,Qld elections,65,2012-03-27T06:20:41Z,2012-03-27T06:20:41Z,2,64,0,1075,FALSE,FALSE
310,2012-03-27T13:32:42Z,Wondering about your ideology,65,2012-03-27T13:32:42Z,2012-03-27T13:37:53Z,2,130,1,1077,FALSE,FALSE
311,2012-03-27T13:37:11Z,Multiracial Mierce?,65,2012-03-27T13:37:11Z,2012-03-27T14:39:32Z,2,4,1,1078,FALSE,FALSE
312,2012-03-28T06:19:41Z,^_^,0,2012-03-28T06:19:41Z,2012-04-11T07:10:47Z,2,84,13,1083,FALSE,FALSE
313,2012-03-28T16:25:09Z,hi,13,2012-03-28T16:25:09Z,2012-03-28T16:25:43Z,2,191,1,1086,FALSE,FALSE
314,2012-03-28T16:26:17Z,^_^,0,2012-03-28T16:26:17Z,2012-03-28T16:42:19Z,2,101,6,1088,FALSE,FALSE
315,2012-03-29T09:26:40Z,Boers,35,2012-03-29T09:26:40Z,2012-03-29T09:26:40Z,1,13,0,1098,FALSE,TRUE
316,2012-03-29T12:22:37Z,Evolution,197,2012-03-29T12:22:37Z,2012-03-29T12:22:37Z,2,108,0,1100,FALSE,FALSE
317,2012-03-29T15:22:10Z,Hallo,197,2012-03-29T15:22:10Z,2012-03-29T15:30:00Z,2,2,6,1102,FALSE,FALSE
318,2012-03-29T15:22:50Z,Hmm..,197,2012-03-29T15:22:49Z,2012-03-29T17:08:37Z,1,130,2,1103,FALSE,FALSE
319,2012-03-29T19:47:16Z,&#39;Ideal State&#39;,197,2012-03-29T19:47:16Z,2012-03-31T09:19:17Z,2,9,1,1114,FALSE,FALSE
320,2012-03-30T12:36:10Z,Skype,197,2012-03-30T12:36:10Z,2012-03-30T13:54:23Z,2,2,2,1116,FALSE,FALSE
916,2012-10-12T04:21:12Z,Hey,805,2012-10-12T04:21:12Z,2012-10-12T04:21:12Z,1,234,0,3826,FALSE,TRUE
579,2012-08-01T06:14:09Z,Hi,64,2012-08-01T06:14:09Z,2012-08-13T03:51:20Z,2,317,1,2588,FALSE,FALSE
324,2012-03-30T18:00:53Z,^_^,0,2012-03-30T18:00:53Z,2012-03-30T18:00:53Z,2,142,0,1138,FALSE,FALSE
325,2012-03-30T18:21:42Z,^_^,0,2012-03-30T18:21:42Z,2012-03-30T18:21:42Z,2,84,0,1140,FALSE,FALSE
326,2012-03-31T22:04:13Z,Hei&#33;,197,2012-03-31T22:04:13Z,2012-04-01T18:05:12Z,2,61,7,1146,FALSE,FALSE
327,2012-04-01T13:14:38Z,Hmm,197,2012-04-01T13:14:38Z,2012-04-01T17:22:06Z,2,9,2,1155,FALSE,FALSE
328,2012-04-01T17:25:26Z,About quote from my e-mail,0,2012-04-01T17:25:26Z,2012-04-02T04:14:38Z,2,7,2,1158,FALSE,FALSE
918,2012-10-12T17:48:56Z,Hey there,72,2012-10-12T17:48:56Z,2012-10-17T03:15:38Z,2,1080,3,3829,FALSE,FALSE
917,2012-10-12T17:28:43Z,Hey,805,2012-10-12T17:28:43Z,2012-10-12T17:28:43Z,1,1080,0,3828,FALSE,TRUE
330,2012-04-01T23:03:25Z,Signature size,1,2012-04-01T23:03:25Z,2012-04-01T23:03:25Z,1,190,0,1164,FALSE,TRUE
332,2012-04-02T12:25:38Z,OH HAI&#33; ^_^,0,2012-04-02T12:25:37Z,2012-04-02T12:31:50Z,2,101,1,1168,FALSE,FALSE
333,2012-04-03T22:50:09Z,Church,35,2012-04-03T22:50:08Z,2012-04-15T09:19:04Z,1,61,18,1172,FALSE,TRUE
334,2012-04-04T00:04:40Z,skype,35,2012-04-04T00:04:40Z,2012-04-10T00:20:57Z,1,158,2,1173,FALSE,TRUE
335,2012-04-04T00:16:12Z,Delete topic ,0,2012-04-04T00:16:11Z,2012-04-04T00:39:42Z,1,35,1,1175,FALSE,FALSE
337,2012-04-08T22:22:47Z,Get on Skype,197,2012-04-08T22:22:47Z,2012-04-08T22:22:47Z,1,3,0,1197,FALSE,TRUE
338,2012-04-08T22:59:44Z,Greetings,197,2012-04-08T22:59:42Z,2012-04-10T11:39:26Z,2,158,5,1198,FALSE,FALSE
339,2012-04-09T00:30:05Z,Now that we&#39;re back in a sane place...,161,2012-04-09T00:30:05Z,2012-04-09T17:17:10Z,1,140,5,1199,FALSE,TRUE
340,2012-04-09T00:35:54Z,Hallo,197,2012-04-09T00:35:54Z,2012-04-09T00:35:54Z,2,3,0,1200,FALSE,FALSE
341,2012-04-09T03:45:38Z,Good day,197,2012-04-09T03:45:38Z,2012-04-09T03:45:38Z,2,112,0,1206,FALSE,FALSE
342,2012-04-09T06:16:37Z,Nationalism,142,2012-04-09T06:16:37Z,2012-04-09T21:36:45Z,2,197,2,1208,FALSE,FALSE
343,2012-04-09T18:04:06Z,Continuing the discussion of Eurasianism,161,2012-04-09T18:04:06Z,2012-04-10T02:37:55Z,1,205,12,1216,FALSE,TRUE
1459,2013-01-09T23:41:51Z,Εδώ να σε δώ&#33;,0,2013-01-09T23:41:51Z,2013-01-11T19:21:37Z,1,283,4,5152,FALSE,FALSE
345,2012-04-12T19:52:12Z,Introductions are important,1,2012-04-12T19:52:12Z,2012-04-12T19:56:56Z,1,206,1,1257,FALSE,TRUE
346,2012-04-12T20:32:47Z,indiana,0,2012-04-12T20:32:47Z,2012-04-14T06:33:36Z,1,35,3,1259,FALSE,FALSE
348,2012-04-14T05:14:00Z,Bonjour L&#39;ami.,0,2012-04-14T05:14:00Z,2012-05-13T16:17:29Z,1,67,9,1275,FALSE,FALSE
349,2012-04-14T18:06:35Z,So it begins,132,2012-04-14T18:06:35Z,2012-06-19T15:52:33Z,1,207,58,1286,FALSE,TRUE
350,2012-04-15T01:25:21Z,This song,61,2012-04-15T01:25:21Z,2012-04-15T09:45:36Z,1,132,1,1303,FALSE,FALSE
351,2012-04-15T19:35:10Z,NAtional Revolutionary articles,0,2012-04-15T19:35:10Z,2012-04-16T07:08:23Z,2,91,1,1314,FALSE,FALSE
353,2012-04-17T00:57:14Z,Colorado,0,2012-04-17T00:57:14Z,2012-04-26T00:33:33Z,1,133,6,1338,FALSE,TRUE
354,2012-04-18T03:03:51Z,AIM,164,2012-04-18T03:03:51Z,2012-04-18T03:10:26Z,1,61,1,1353,FALSE,TRUE
355,2012-04-18T03:31:02Z,WiB,61,2012-04-18T03:31:01Z,2012-04-19T02:12:24Z,2,9,2,1355,FALSE,FALSE
357,2012-04-19T01:57:27Z,Spreading Reaktion,0,2012-04-19T01:57:27Z,2012-04-19T01:57:53Z,1,2,1,1360,FALSE,TRUE
358,2012-04-21T00:17:47Z,Pozdrav,0,2012-04-21T00:17:47Z,2012-05-25T22:45:13Z,1,56,2,1363,FALSE,TRUE
441,2012-06-19T05:13:13Z,a question concerning your political party,0,2012-06-19T05:13:13Z,2012-06-19T12:18:42Z,1,7,5,1716,FALSE,FALSE
439,2012-06-18T14:48:06Z,Capitalism and Nationalism,0,2012-06-18T14:48:06Z,2012-06-18T14:48:06Z,2,191,0,1712,FALSE,FALSE
360,2012-04-22T02:42:52Z,C.S. Lewis,108,2012-04-22T02:42:51Z,2012-04-22T03:21:48Z,1,161,6,1369,FALSE,FALSE
361,2012-04-23T00:00:24Z,skype,35,2012-04-23T00:00:24Z,2012-04-23T00:00:24Z,1,142,0,1378,FALSE,TRUE
1457,2013-01-09T17:29:00Z,Hi&#33;,2099,2013-01-09T17:29:00Z,2013-01-09T17:29:00Z,1,1109,0,5144,FALSE,FALSE
363,2012-04-23T07:34:08Z,hi,44,2012-04-23T07:34:08Z,2012-04-23T13:04:56Z,1,130,1,1384,FALSE,FALSE
364,2012-04-24T01:55:58Z,Nazis,142,2012-04-24T01:55:58Z,2012-04-25T15:07:13Z,1,0,1,1386,FALSE,FALSE
438,2012-06-18T14:45:32Z,Nietzsche,67,2012-06-18T14:45:32Z,2012-06-18T14:45:32Z,1,272,0,1711,FALSE,TRUE
366,2012-04-25T19:50:17Z,123,0,2012-04-25T19:50:16Z,2012-04-25T19:50:17Z,1,49,0,1415,FALSE,FALSE
367,2012-04-26T11:43:05Z,This is ground control...,35,2012-04-26T11:43:05Z,2012-07-16T04:55:00Z,1,23,9,1417,FALSE,TRUE
368,2012-04-26T15:54:47Z,Stick this in your pipe and smoke it&#33;,84,2012-04-26T15:54:47Z,2012-04-26T15:54:47Z,2,91,0,1418,FALSE,FALSE
370,2012-04-30T21:56:53Z,Номер,0,2012-04-30T21:56:53Z,2012-04-30T23:09:54Z,1,49,1,1443,FALSE,FALSE
1512,2013-02-03T22:20:54Z,Favourite bible verses,288,2013-02-03T22:20:52Z,2013-05-04T01:09:19Z,1,49,1,5371,FALSE,TRUE
703,2012-09-01T21:42:23Z,Faggot,0,2012-09-01T21:42:23Z,2012-09-01T22:47:33Z,1,446,8,3216,FALSE,TRUE
374,2012-05-04T00:52:10Z,hi,146,2012-05-04T00:52:10Z,2012-05-04T00:52:10Z,1,0,0,1457,FALSE,FALSE
375,2012-05-04T14:26:50Z,Joining the IM skype,65,2012-05-04T14:26:50Z,2012-05-05T09:58:33Z,2,9,2,1459,FALSE,FALSE
376,2012-05-06T06:34:46Z,Joinging the IM Skype,65,2012-05-06T06:34:45Z,2012-05-06T06:34:45Z,1,1,0,1464,FALSE,FALSE
377,2012-05-06T14:45:16Z,Sound of resistance,13,2012-05-06T14:45:16Z,2012-05-06T15:11:23Z,2,91,3,1467,FALSE,FALSE
378,2012-05-09T03:05:23Z,Hail,0,2012-05-09T03:05:23Z,2012-05-09T03:05:23Z,2,84,0,1473,FALSE,FALSE
379,2012-05-09T03:05:26Z,Hail,0,2012-05-09T03:05:26Z,2012-05-09T03:05:26Z,2,84,0,1474,FALSE,FALSE
380,2012-05-09T03:05:28Z,Hail,0,2012-05-09T03:05:28Z,2012-05-10T03:28:50Z,2,84,4,1475,FALSE,FALSE
381,2012-05-09T21:25:06Z,"Hey, its Jacob Rutledge",35,2012-05-09T21:25:06Z,2012-05-09T21:25:06Z,1,197,0,1477,FALSE,TRUE
382,2012-05-10T01:04:11Z,malformed ID,7,2012-05-10T01:04:11Z,2012-05-10T01:45:13Z,1,168,1,1480,FALSE,TRUE
383,2012-05-10T07:23:39Z,blocked links,168,2012-05-10T07:23:39Z,2012-05-10T08:51:44Z,1,7,1,1483,FALSE,FALSE
384,2012-05-10T23:55:49Z,Black corps,0,2012-05-10T23:55:49Z,2012-05-19T16:29:57Z,1,1,7,1485,FALSE,FALSE
386,2012-05-12T19:47:50Z,academic journal access,168,2012-05-12T19:47:50Z,2012-05-12T20:52:34Z,1,68,1,1494,FALSE,FALSE
1481,2013-01-22T22:32:53Z,Yo,2288,2013-01-22T22:32:53Z,2013-01-24T06:48:18Z,1,0,5,5240,FALSE,FALSE
389,2012-05-15T10:31:44Z,Hi,43,2012-05-15T10:31:44Z,2012-05-22T01:27:36Z,2,11,3,1514,FALSE,FALSE
390,2012-05-15T12:13:51Z,Prayer for France.,65,2012-05-15T12:13:51Z,2012-05-15T12:13:51Z,1,16,0,1515,FALSE,FALSE
1455,2013-01-09T13:14:15Z,...,315,2013-01-09T13:14:15Z,2013-02-05T02:01:12Z,2,2345,13,5123,FALSE,FALSE
393,2012-05-18T05:27:22Z,Hey,0,2012-05-18T05:27:22Z,2012-05-18T06:26:18Z,1,84,1,1525,FALSE,TRUE
394,2012-05-18T07:46:39Z,Writings of stuff.,56,2012-05-18T07:46:39Z,2012-05-19T23:01:58Z,1,7,4,1527,FALSE,FALSE
1067,2012-12-10T01:45:42Z,Слава Ісусу Христу,2075,2012-12-10T01:45:42Z,2012-12-10T01:45:42Z,1,138,0,4372,FALSE,TRUE
473,2012-06-29T04:51:39Z,Southern Brother,0,2012-06-29T04:51:39Z,2012-06-29T04:51:39Z,1,84,0,1919,FALSE,TRUE
920,2012-10-12T22:08:33Z,Don&#39;t,130,2012-10-12T22:08:33Z,2012-10-13T19:08:16Z,1,1066,1,3835,FALSE,TRUE
919,2012-10-12T20:48:13Z,How do,0,2012-10-12T20:48:13Z,2012-10-12T21:11:19Z,2,1074,4,3830,FALSE,FALSE
396,2012-05-19T14:36:13Z,Taste,0,2012-05-19T14:36:13Z,2012-05-20T17:05:22Z,1,35,8,1539,FALSE,FALSE
397,2012-05-19T15:27:00Z,Butthurt,0,2012-05-19T15:27:00Z,2012-05-19T19:41:38Z,2,84,2,1544,FALSE,FALSE
398,2012-05-19T21:44:06Z,Hey,0,2012-05-19T21:44:06Z,2012-05-21T02:37:11Z,1,48,9,1555,FALSE,TRUE
399,2012-05-19T21:44:51Z,hey,0,2012-05-19T21:44:51Z,2012-05-19T21:44:51Z,1,108,0,1556,FALSE,TRUE
400,2012-05-19T23:55:21Z,Your avatar and sig,161,2012-05-19T23:55:21Z,2012-05-20T00:21:52Z,1,108,2,1566,FALSE,TRUE
401,2012-05-20T06:13:06Z,Greetings,7,2012-05-20T06:13:06Z,2012-08-08T00:02:01Z,1,240,12,1570,FALSE,TRUE
929,2012-10-14T21:24:31Z,g&#39;Day,0,2012-10-14T21:24:30Z,2012-10-27T13:30:53Z,2,1074,2,3860,FALSE,FALSE
404,2012-05-22T08:58:26Z,k,0,2012-05-22T08:58:26Z,2012-05-23T00:03:26Z,1,0,3,1584,FALSE,FALSE
406,2012-05-25T01:06:23Z,Your racialism...,37,2012-05-25T01:06:23Z,2012-05-25T03:48:27Z,1,130,4,1597,FALSE,FALSE
407,2012-05-25T04:13:47Z,I&#39;ve got a first draft...,37,2012-05-25T04:13:47Z,2012-07-15T18:48:14Z,1,35,2,1602,FALSE,FALSE
408,2012-05-25T19:46:28Z,Well...,37,2012-05-25T19:46:28Z,2012-05-25T22:55:56Z,1,164,8,1604,FALSE,FALSE
1461,2013-01-10T15:57:59Z,Λίγκος ελλήνικος,0,2013-01-10T15:57:59Z,2013-01-10T17:37:55Z,2,1109,1,5160,FALSE,FALSE
409,2012-05-26T16:15:27Z,Article,0,2012-05-26T16:15:27Z,2012-06-26T03:39:36Z,1,35,10,1616,FALSE,FALSE
410,2012-05-27T02:03:52Z,The Jews,158,2012-05-27T02:03:52Z,2012-05-28T18:37:08Z,2,37,2,1617,FALSE,FALSE
586,2012-08-03T22:05:59Z,Thank you,298,2012-08-03T22:05:59Z,2012-08-04T21:37:55Z,2,335,5,2625,FALSE,FALSE
411,2012-05-27T02:37:16Z,You don&#39;t seem to post anymore.,161,2012-05-27T02:37:16Z,2012-05-28T14:20:47Z,1,205,1,1619,FALSE,TRUE
412,2012-05-29T03:10:20Z,raza aria,146,2012-05-29T03:10:19Z,2012-05-29T03:10:19Z,2,44,0,1627,FALSE,FALSE
413,2012-06-03T05:20:25Z,Memorial Day ,108,2012-06-03T05:20:25Z,2012-06-03T05:23:52Z,1,130,1,1629,FALSE,FALSE
414,2012-06-03T21:20:16Z,Hi,114,2012-06-03T21:20:13Z,2012-06-03T21:20:13Z,2,84,0,1631,FALSE,FALSE
417,2012-06-04T11:58:46Z,National Syndicalism,35,2012-06-04T11:58:46Z,2012-06-04T12:29:43Z,1,91,1,1640,FALSE,TRUE
418,2012-06-06T00:11:25Z,Question,208,2012-06-06T00:11:25Z,2012-06-17T11:51:11Z,1,1,3,1652,FALSE,FALSE
419,2012-06-06T15:00:29Z,&quot;Left-side NS&quot;,161,2012-06-06T15:00:29Z,2012-06-06T15:00:29Z,1,125,0,1654,FALSE,TRUE
420,2012-06-07T17:49:35Z,Hi,261,2012-06-07T17:49:35Z,2012-06-07T22:56:47Z,2,255,5,1655,FALSE,FALSE
421,2012-06-09T08:52:46Z,Skype,8,2012-06-09T08:52:46Z,2012-06-29T20:57:25Z,1,130,6,1661,FALSE,FALSE
422,2012-06-09T08:53:36Z,Long time,8,2012-06-09T08:53:36Z,2012-08-18T23:56:53Z,2,37,10,1662,FALSE,FALSE
423,2012-06-11T05:35:14Z,My answer to your question.,72,2012-06-11T05:35:14Z,2012-06-11T14:44:40Z,1,161,1,1672,FALSE,FALSE
577,2012-07-31T04:01:22Z,I don&#39;t mean to alarm you but,54,2012-07-31T04:01:22Z,2012-07-31T04:01:22Z,1,1,0,2579,FALSE,FALSE
424,2012-06-12T10:38:17Z,Hola,0,2012-06-12T10:38:17Z,2012-06-12T17:02:17Z,2,44,1,1676,FALSE,FALSE
425,2012-06-13T01:46:10Z,youtube,0,2012-06-13T01:46:10Z,2012-06-13T02:55:03Z,1,2,1,1678,FALSE,TRUE
426,2012-06-13T11:27:21Z,Iron Youth Radio,101,2012-06-13T11:27:21Z,2012-06-13T12:04:06Z,2,2,1,1680,FALSE,FALSE
